dates,sar2176-0000,sar2176-0001,sar2176-0002,sar2176-0003,sar2176-0004,satname
1987-04-06 09:22:36+00:00,252.79,183.63,191.65,258.1,260.73,L5
1987-04-29 09:29:30+00:00,248.67,185.98,188.54,256.64,264.4,L5
1987-05-08 09:23:35+00:00,256.52,186.73,189.64,255.55,260.91,L5
1987-06-25 09:24:44+00:00,251.37,190.34,195.02,251.29,256.45,L5
1987-07-11 09:25:03+00:00,248.31,182.0,188.21,251.97,255.4,L5
1987-07-27 09:25:25+00:00,248.08,185.08,188.82,248.93,255.38,L5
1987-08-03 09:31:49+00:00,248.15,184.48,186.7,250.76,256.91,L5
1987-08-19 09:32:18+00:00,248.24,185.8,185.45,244.06,253.41,L5
1987-08-28 09:26:22+00:00,248.29,180.43,188.16,243.8,253.89,L5
1987-09-04 09:32:43+00:00,248.21,181.32,190.01,246.98,254.01,L5
1987-09-13 09:26:45+00:00,252.76,184.86,189.35,248.76,262.15,L5
1987-09-20 09:32:42+00:00,247.87,182.97,190.81,252.88,253.82,L5
1987-10-06 09:33:26+00:00,242.17,177.73,191.74,248.49,248.93,L5
1987-10-31 09:27:40+00:00,253.01,183.8,184.39,250.93,259.66,L5
1987-11-07 09:33:38+00:00,262.42,189.75,188.82,245.61,263.04,L5
1987-11-16 09:28:03+00:00,248.5,183.86,183.56,248.28,256.44,L5
1987-12-02 09:28:18+00:00,248.79,183.74,184.87,250.37,255.93,L5
1988-02-11 09:35:41+00:00,252.38,184.64,185.26,258.39,266.05,L5
1988-03-14 09:36:03+00:00,247.85,171.94,187.3,258.55,255.31,L5
1988-04-15 09:35:50+00:00,247.51,169.75,184.19,254.53,263.99,L5
1988-04-24 09:30:07+00:00,252.12,187.95,190.2,242.95,261.14,L5
1988-05-01 09:35:57+00:00,250.62,188.22,193.01,244.54,254.51,L5
1988-05-17 09:36:32+00:00,248.37,188.06,189.72,244.47,256.04,L5
1988-06-02 09:36:38+00:00,258.35,189.14,183.67,247.39,264.36,L5
1988-06-11 09:30:29+00:00,243.15,184.59,184.15,248.54,248.76,L5
1988-07-13 09:30:39+00:00,262.83,181.33,185.44,256.81,269.16,L5
1988-09-06 09:36:55+00:00,239.17,191.67,200.03,239.1,242.31,L5
1988-10-08 09:36:21+00:00,246.69,196.72,187.99,231.97,248.34,L5
1988-11-02 09:30:34+00:00,248.58,184.21,193.35,236.86,254.39,L5
1988-12-11 09:36:33+00:00,239.88,180.16,186.86,242.11,253.64,L5
1988-12-27 09:36:03+00:00,247.95,179.43,186.58,248.81,253.49,L5
1989-01-28 09:35:43+00:00,256.63,184.92,193.49,246.92,259.25,L5
1989-02-06 09:29:59+00:00,255.54,188.65,191.2,250.86,262.5,L5
1989-03-26 09:28:53+00:00,257.39,196.07,191.71,245.7,260.88,L5
1989-04-02 09:34:48+00:00,253.16,187.75,196.3,246.57,257.69,L5
1989-05-20 09:34:32+00:00,249.29,184.08,189.29,247.89,256.34,L5
1989-05-29 09:28:17+00:00,244.32,174.57,189.25,252.85,250.3,L5
1989-06-14 09:27:46+00:00,245.6,195.6,191.63,240.28,246.1,L5
1989-06-30 09:27:39+00:00,248.87,187.63,192.34,245.1,257.64,L5
1989-07-16 09:27:19+00:00,248.62,179.02,183.66,258.31,261.81,L5
1989-08-24 09:32:15+00:00,248.66,183.12,182.47,249.6,262.59,L5
1989-09-18 09:25:44+00:00,248.45,171.68,186.21,254.66,253.84,L5
1989-09-25 09:31:28+00:00,247.55,175.17,195.82,258.28,256.93,L5
1989-10-11 09:31:06+00:00,248.96,183.02,188.32,254.65,259.78,L5
1989-10-20 09:24:51+00:00,248.42,184.7,188.49,250.29,256.73,L5
1989-10-27 09:30:27+00:00,248.52,184.54,186.29,253.91,255.23,L5
1989-11-12 09:30:07+00:00,250.48,182.87,199.68,257.01,259.43,L5
1989-11-28 09:30:04+00:00,248.76,189.11,194.48,238.95,253.66,L5
1989-12-14 09:29:38+00:00,244.15,182.59,190.33,255.57,249.88,L5
1989-12-23 09:23:10+00:00,249.13,184.89,196.77,253.05,256.63,L5
1989-12-30 09:29:08+00:00,238.15,175.8,195.11,247.9,241.29,L5
1990-01-15 09:28:33+00:00,249.7,179.27,187.03,253.74,254.87,L5
1990-01-31 09:27:43+00:00,250.64,175.76,199.04,258.87,256.93,L5
1990-02-09 09:21:38+00:00,248.48,179.59,186.21,252.32,258.13,L5
1990-04-14 09:20:11+00:00,248.82,178.69,181.41,247.72,258.11,L5
1990-05-16 09:20:13+00:00,252.41,193.22,192.71,246.43,260.05,L5
1990-06-01 09:20:08+00:00,262.46,186.78,186.7,259.2,267.73,L5
1990-06-24 09:26:18+00:00,251.7,183.97,188.45,250.12,265.87,L5
1990-07-03 09:20:06+00:00,252.37,184.97,182.95,243.54,258.19,L5
1990-07-10 09:25:52+00:00,243.67,181.71,190.76,246.3,248.91,L5
1990-08-04 09:19:56+00:00,248.6,169.08,185.15,259.92,257.64,L5
1990-08-11 09:25:43+00:00,239.6,182.47,187.09,254.46,254.03,L5
1990-08-20 09:19:54+00:00,248.93,183.3,190.18,253.46,262.74,L5
1990-09-05 09:19:46+00:00,239.38,178.22,199.59,248.01,242.86,L5
1990-09-28 09:25:26+00:00,247.93,181.75,188.53,250.66,258.3,L5
1990-10-30 09:25:11+00:00,247.56,183.93,187.11,249.73,255.64,L5
1990-11-15 09:25:13+00:00,257.23,182.35,177.66,250.86,262.29,L5
1990-12-10 09:19:16+00:00,248.39,193.27,201.53,240.07,254.03,L5
1991-01-02 09:25:37+00:00,248.43,184.65,195.74,258.77,255.22,L5
1991-01-11 09:20:03+00:00,251.02,189.48,190.44,243.55,255.5,L5
1991-01-27 09:20:30+00:00,240.58,183.98,190.75,241.55,246.48,L5
1991-02-12 09:20:42+00:00,259.26,176.38,187.8,250.27,259.85,L5
1991-04-08 09:27:54+00:00,253.96,195.32,198.21,252.94,264.44,L5
1991-05-19 09:22:26+00:00,248.73,182.9,183.36,250.72,262.31,L5
1991-06-04 09:22:42+00:00,248.85,187.53,195.83,247.26,261.65,L5
1991-06-27 09:29:13+00:00,248.72,182.47,187.68,253.06,256.56,L5
1991-07-06 09:23:10+00:00,251.9,183.76,186.22,245.77,255.82,L5
1991-07-13 09:29:21+00:00,250.95,185.25,190.45,245.37,255.34,L5
1991-07-22 09:23:22+00:00,254.7,179.36,183.64,250.11,258.06,L5
1991-08-07 09:23:28+00:00,248.99,183.47,188.28,255.79,261.65,L5
1991-08-14 09:29:39+00:00,251.97,187.67,193.29,253.88,255.58,L5
1991-09-08 09:23:48+00:00,250.81,189.72,192.36,243.51,253.5,L5
1991-09-24 09:23:55+00:00,249.29,191.72,189.32,238.84,258.25,L5
1991-10-10 09:24:01+00:00,241.45,188.79,184.01,243.67,244.97,L5
1991-10-17 09:29:54+00:00,248.76,185.48,185.09,247.53,257.61,L5
1991-11-02 09:30:16+00:00,248.49,180.74,186.52,253.19,257.37,L5
1991-11-11 09:24:09+00:00,248.89,184.32,189.19,239.85,254.48,L5
1992-01-05 09:30:23+00:00,254.98,186.31,182.84,242.04,258.78,L5
1992-01-14 09:24:13+00:00,247.68,175.05,183.74,255.59,255.16,L5
1992-01-30 09:24:18+00:00,242.33,193.51,194.01,245.48,245.49,L5
1992-02-06 09:30:19+00:00,250.37,181.23,188.35,251.52,258.73,L5
1992-02-15 09:24:02+00:00,248.55,184.19,196.14,255.35,257.65,L5
1992-05-12 09:29:27+00:00,248.37,185.68,190.15,247.41,257.07,L5
1992-06-06 09:23:26+00:00,247.87,186.98,203.19,250.34,254.02,L5
1992-07-08 09:23:02+00:00,256.9,186.15,194.93,251.39,261.6,L5
1992-07-31 09:28:56+00:00,253.99,184.51,185.7,248.06,265.55,L5
1992-08-16 09:28:41+00:00,247.38,184.12,185.79,241.22,253.25,L5
1992-09-10 09:22:08+00:00,244.1,181.08,193.32,244.38,247.28,L5
1992-12-15 09:21:16+00:00,243.87,181.11,188.97,244.71,247.05,L5
1993-01-07 09:27:40+00:00,247.53,182.34,195.57,257.43,253.69,L5
1993-01-23 09:27:27+00:00,247.29,183.04,195.89,250.76,252.36,L5
1993-03-12 09:28:18+00:00,247.89,185.73,192.95,253.07,258.77,L5
1993-03-21 09:22:07+00:00,254.9,185.04,183.94,243.42,259.83,L5
1993-04-13 09:28:04+00:00,,147.5,147.41,,,L5
1993-05-08 09:22:25+00:00,248.51,174.15,187.36,255.26,256.92,L5
1993-05-31 09:28:40+00:00,248.5,174.39,190.94,254.38,255.2,L5
1993-06-16 09:28:38+00:00,247.94,184.99,195.02,255.21,259.89,L5
1993-06-25 09:22:24+00:00,254.54,185.74,186.68,247.35,263.01,L5
1993-07-11 09:22:22+00:00,248.17,176.83,184.3,252.46,255.05,L5
1993-07-27 09:22:20+00:00,248.86,187.05,189.8,252.11,256.95,L5
1993-08-03 09:28:32+00:00,248.87,174.28,184.49,253.78,259.85,L5
1993-08-12 09:22:21+00:00,247.96,175.15,185.0,258.57,258.64,L5
1993-08-19 09:28:32+00:00,247.67,179.45,187.39,255.38,255.14,L5
1993-11-07 09:27:46+00:00,256.17,184.42,182.66,246.39,260.67,L5
1994-01-03 09:21:32+00:00,248.95,188.27,192.7,249.66,256.22,L5
1994-01-26 09:26:59+00:00,241.96,185.36,194.63,238.61,240.96,L5
1994-03-08 09:20:40+00:00,252.39,185.96,197.21,259.15,262.32,L5
1994-03-15 09:26:45+00:00,,187.06,188.92,257.79,,L5
1994-03-24 09:20:26+00:00,256.24,188.43,193.12,262.5,264.17,L5
1994-04-25 09:19:50+00:00,252.19,185.85,183.82,247.29,257.66,L5
1994-05-02 09:25:53+00:00,248.57,179.15,188.01,253.86,257.5,L5
1994-05-11 09:19:31+00:00,250.43,186.16,185.15,247.09,257.5,L5
1994-07-14 09:18:08+00:00,252.3,182.74,193.53,245.89,258.45,L5
1994-07-30 09:17:41+00:00,242.11,189.77,201.31,245.37,249.96,L5
1994-08-31 09:16:53+00:00,247.86,177.93,185.46,249.53,252.92,L5
1994-09-07 09:22:53+00:00,249.85,183.91,187.39,257.04,257.42,L5
1994-10-18 09:15:31+00:00,248.59,183.22,192.01,249.21,252.98,L5
1994-10-25 09:21:28+00:00,248.9,182.43,190.08,252.15,257.42,L5
1994-12-12 09:19:52+00:00,256.12,188.54,202.44,264.57,265.29,L5
1994-12-21 09:13:24+00:00,236.07,163.94,182.01,,239.19,L5
1995-01-22 09:12:15+00:00,247.84,189.08,184.45,240.24,258.61,L5
1995-02-23 09:10:59+00:00,249.18,190.15,192.89,250.28,262.34,L5
1995-03-11 09:10:21+00:00,248.63,184.36,186.0,249.39,257.68,L5
1995-03-18 09:16:14+00:00,250.9,183.66,186.21,255.0,256.23,L5
1995-03-27 09:09:40+00:00,250.53,196.34,187.14,244.93,255.59,L5
1995-04-12 09:09:01+00:00,253.0,186.82,191.62,250.27,262.85,L5
1995-05-05 09:13:47+00:00,251.29,193.65,201.15,248.29,260.92,L5
1995-05-30 09:06:52+00:00,249.17,180.98,193.31,249.03,256.41,L5
1995-06-06 09:12:43+00:00,249.14,179.41,187.9,248.99,256.84,L5
1995-07-01 09:05:25+00:00,248.39,182.2,187.58,255.83,257.06,L5
1995-07-08 09:10:53+00:00,250.77,181.71,191.45,250.58,258.86,L5
1995-07-17 09:04:40+00:00,254.29,186.32,193.79,254.97,259.06,L5
1995-07-24 09:10:32+00:00,248.02,180.96,192.2,249.01,255.62,L5
1995-08-02 09:03:58+00:00,247.97,183.83,187.48,240.95,253.91,L5
1995-08-09 09:09:25+00:00,250.49,183.97,184.85,257.03,258.93,L5
1995-09-10 09:07:55+00:00,247.86,176.77,182.26,251.31,255.59,L5
1995-10-21 09:00:00+00:00,250.9,188.93,198.8,245.38,261.42,L5
1995-11-06 08:59:27+00:00,248.15,179.17,189.55,249.45,253.43,L5
1996-01-16 09:09:06+00:00,242.82,171.69,188.08,256.57,246.14,L5
1996-02-17 09:11:43+00:00,248.93,184.04,190.31,252.83,259.88,L5
1996-03-13 09:07:12+00:00,249.01,188.17,188.81,258.46,260.07,L5
1996-03-29 09:08:13+00:00,258.78,189.23,185.9,253.73,260.44,L5
1996-04-05 09:14:50+00:00,257.12,186.38,194.55,258.85,266.39,L5
1996-04-14 09:09:13+00:00,247.98,184.36,188.61,252.84,253.78,L5
1996-05-16 09:11:06+00:00,255.34,186.36,189.28,257.54,261.23,L5
1996-05-23 09:17:17+00:00,253.87,188.84,195.99,252.99,264.88,L5
1996-06-01 09:12:00+00:00,251.94,190.4,190.33,248.09,256.61,L5
1996-06-08 09:18:10+00:00,249.6,187.0,190.45,257.62,260.28,L5
1996-07-03 09:13:43+00:00,248.5,184.84,186.17,248.17,257.88,L5
1996-07-10 09:19:52+00:00,254.27,187.86,189.93,248.2,258.28,L5
1996-07-19 09:14:34+00:00,252.63,188.26,192.91,252.62,257.77,L5
1996-08-04 09:15:24+00:00,250.06,185.99,185.88,245.27,257.15,L5
1996-08-11 09:21:33+00:00,248.37,181.47,186.15,249.38,257.61,L5
1996-08-20 09:16:14+00:00,247.83,189.62,191.96,241.81,252.5,L5
1996-09-05 09:17:07+00:00,249.15,183.81,177.58,253.73,260.66,L5
1996-09-21 09:18:00+00:00,257.78,191.91,192.17,253.18,262.4,L5
1996-10-07 09:18:51+00:00,248.06,184.92,191.56,243.39,253.16,L5
1996-10-23 09:19:40+00:00,247.76,189.81,191.64,251.39,250.32,L5
1996-10-30 09:25:47+00:00,247.39,189.13,215.7,,254.86,L5
1997-03-16 09:26:11+00:00,251.78,189.19,192.47,244.42,256.87,L5
1997-03-23 09:32:13+00:00,248.61,185.12,183.27,245.28,256.01,L5
1997-04-01 09:26:46+00:00,248.63,189.83,188.1,249.36,256.86,L5
1997-04-24 09:33:22+00:00,247.83,179.21,183.63,253.95,259.1,L5
1997-05-10 09:34:19+00:00,256.26,189.01,184.33,252.0,263.35,L5
1997-05-19 09:28:27+00:00,247.47,184.73,181.84,249.32,251.19,L5
1997-07-13 09:36:09+00:00,245.88,182.04,188.32,254.25,249.09,L5
1997-08-07 09:31:11+00:00,248.35,179.57,186.64,248.27,255.34,L5
1997-08-23 09:31:41+00:00,248.92,184.9,194.46,249.9,256.87,L5
1997-09-08 09:32:09+00:00,246.0,184.02,189.33,251.22,250.52,L5
1997-10-01 09:39:00+00:00,247.71,179.17,183.61,246.49,251.54,L5
1997-10-17 09:39:26+00:00,248.95,183.46,185.12,246.15,258.35,L5
1997-10-26 09:33:30+00:00,259.49,192.45,192.34,246.97,262.12,L5
1997-11-02 09:39:28+00:00,244.1,178.93,182.45,253.75,250.06,L5
1998-01-30 09:35:46+00:00,249.06,184.53,187.58,246.1,257.88,L5
1998-03-19 09:36:37+00:00,257.91,192.06,201.38,255.17,266.1,L5
1998-04-04 09:36:47+00:00,248.05,179.6,192.11,248.83,254.16,L5
1998-05-06 09:37:15+00:00,249.01,184.36,186.34,243.25,261.87,L5
1998-05-13 09:43:08+00:00,257.49,185.27,185.58,254.46,262.82,L5
1998-07-25 09:38:16+00:00,248.97,184.7,187.74,246.73,256.29,L5
1998-08-17 09:44:12+00:00,248.63,184.48,189.36,253.79,255.92,L5
1998-08-26 09:38:33+00:00,249.13,190.17,195.07,249.55,255.26,L5
1998-09-18 09:44:32+00:00,248.04,180.04,186.63,256.94,260.21,L5
1998-10-29 09:38:50+00:00,252.14,184.86,186.4,257.74,259.73,L5
1998-11-14 09:38:58+00:00,256.36,187.65,184.81,242.99,260.8,L5
1998-12-23 09:45:11+00:00,,203.63,165.57,242.86,293.95,L5
1999-01-08 09:44:46+00:00,257.03,185.85,182.53,255.74,264.98,L5
1999-01-24 09:45:11+00:00,247.29,183.61,199.36,253.57,251.81,L5
1999-03-06 09:39:06+00:00,259.28,187.76,185.08,255.96,263.07,L5
1999-03-13 09:45:10+00:00,247.87,184.31,189.42,248.0,255.7,L5
1999-04-07 09:38:38+00:00,251.87,184.77,191.37,258.07,256.71,L5
1999-04-23 09:38:41+00:00,254.79,188.03,188.28,257.11,260.44,L5
1999-06-26 09:37:48+00:00,249.04,184.94,189.68,256.31,262.89,L5
1999-07-03 09:43:32+00:00,247.33,177.4,194.37,242.86,251.08,L5
1999-07-19 09:43:28+00:00,253.59,185.96,194.44,252.08,258.67,L5
1999-08-05 09:52:52+00:00,244.27,181.86,185.08,248.17,248.27,L7
1999-08-12 09:59:01+00:00,239.76,171.01,178.11,249.26,250.39,L7
1999-08-21 09:52:49+00:00,246.97,189.54,185.32,239.65,254.7,L7
1999-08-28 09:59:04+00:00,240.28,173.05,179.91,246.77,253.19,L7
1999-09-06 09:52:52+00:00,247.58,186.63,182.11,238.97,249.44,L7
1999-09-13 09:58:35+00:00,240.19,175.03,182.3,248.49,257.78,L7
1999-09-22 09:52:53+00:00,255.39,184.81,187.01,247.59,260.21,L7
1999-09-29 09:58:45+00:00,242.86,174.25,179.3,246.61,249.42,L7
1999-09-30 09:36:28+00:00,259.45,186.38,190.06,253.72,261.21,L5
1999-10-07 09:42:21+00:00,242.49,184.98,192.24,249.85,246.58,L5
1999-10-08 09:52:59+00:00,235.22,170.5,179.32,244.11,242.18,L7
1999-10-31 09:58:37+00:00,246.26,175.19,182.55,248.93,256.85,L7
1999-11-01 09:36:10+00:00,243.86,175.75,186.45,252.74,248.62,L5
1999-11-09 09:52:52+00:00,225.58,165.32,180.48,226.51,234.46,L7
1999-11-16 09:58:37+00:00,257.23,182.03,186.03,255.94,263.74,L7
1999-11-25 09:52:43+00:00,234.69,177.36,179.65,231.64,241.33,L7
1999-12-02 09:58:56+00:00,255.78,188.12,200.58,257.8,261.08,L7
1999-12-03 09:35:05+00:00,248.79,184.13,191.93,257.11,259.55,L5
1999-12-11 09:52:53+00:00,238.39,188.52,190.05,238.36,243.69,L7
1999-12-18 09:59:04+00:00,242.37,191.34,185.98,251.87,253.54,L7
2000-01-03 09:58:33+00:00,249.15,180.6,197.31,256.59,258.77,L7
2000-01-20 09:34:42+00:00,254.84,183.42,186.26,256.07,261.1,L5
2000-01-27 09:40:13+00:00,247.88,188.47,193.91,258.06,258.82,L5
2000-02-13 09:52:41+00:00,255.75,188.49,184.64,255.04,260.13,L7
2000-02-20 09:58:47+00:00,245.17,185.75,182.06,249.58,244.17,L7
2000-02-29 09:52:35+00:00,244.07,187.9,184.05,247.75,256.97,L7
2000-03-07 09:58:42+00:00,243.81,179.14,188.17,252.75,255.91,L7
2000-03-16 09:52:31+00:00,225.14,169.02,191.61,235.03,232.26,L7
2000-03-23 09:58:44+00:00,239.93,167.02,180.56,250.9,249.65,L7
2000-04-24 09:58:27+00:00,255.02,172.68,180.1,250.41,261.93,L7
2000-05-03 09:52:12+00:00,255.19,190.81,192.65,253.87,260.92,L7
2000-05-19 09:52:01+00:00,240.18,187.53,184.06,242.07,254.5,L7
2000-06-03 09:41:49+00:00,249.2,187.96,192.41,254.87,258.16,L5
2000-06-04 09:51:49+00:00,236.09,180.51,181.41,237.83,246.45,L7
2000-06-11 09:58:00+00:00,231.09,165.98,175.69,232.41,238.67,L7
2000-06-12 09:36:15+00:00,250.04,191.98,200.53,253.07,257.96,L5
2000-06-19 09:42:35+00:00,250.49,186.58,193.97,255.57,261.8,L5
2000-06-20 09:51:46+00:00,235.54,176.84,183.97,239.32,247.52,L7
2000-06-27 09:57:49+00:00,245.24,175.43,180.96,246.25,251.66,L7
2000-06-28 09:36:38+00:00,248.49,185.16,187.63,250.27,255.9,L5
2000-07-06 09:51:32+00:00,236.21,174.53,181.21,237.38,244.75,L7
2000-07-13 09:57:37+00:00,233.03,168.68,180.05,236.15,240.56,L7
2000-07-22 09:51:16+00:00,254.95,188.93,185.04,251.32,261.2,L7
2000-07-29 09:57:19+00:00,240.31,172.29,177.45,254.81,252.56,L7
2000-08-07 09:51:02+00:00,241.08,188.1,182.19,249.07,257.31,L7
2000-08-14 09:56:49+00:00,242.61,174.92,180.69,242.47,252.32,L7
2000-08-23 09:50:57+00:00,236.22,176.43,182.69,245.31,243.45,L7
2000-08-30 09:56:38+00:00,240.61,172.27,181.95,247.15,253.59,L7
2000-09-08 09:50:41+00:00,217.01,159.61,182.56,224.02,225.89,L7
2000-09-15 09:56:19+00:00,243.79,175.09,184.03,250.04,256.55,L7
2000-09-16 09:38:11+00:00,248.83,183.41,187.08,245.02,252.39,L5
2000-10-01 09:56:34+00:00,238.73,171.63,180.14,254.46,246.34,L7
2000-10-17 09:56:17+00:00,246.44,177.08,182.29,251.83,257.52,L7
2000-10-26 09:50:15+00:00,237.74,170.91,183.59,,243.48,L7
2000-11-02 09:56:30+00:00,247.01,183.92,181.05,259.18,259.93,L7
2000-11-18 09:56:28+00:00,243.14,174.63,182.56,255.75,251.42,L7
2000-11-27 09:50:19+00:00,239.74,187.8,181.43,238.78,247.05,L7
2000-12-04 09:56:27+00:00,244.34,188.35,184.77,254.37,260.64,L7
2000-12-21 09:39:34+00:00,239.61,,,250.04,250.58,L5
2001-01-05 09:56:09+00:00,240.12,181.22,179.32,245.31,250.62,L7
2001-01-21 09:56:39+00:00,255.16,180.37,182.86,252.04,264.14,L7
2001-02-06 09:56:32+00:00,246.66,187.46,192.32,253.61,260.15,L7
2001-02-22 09:56:07+00:00,249.57,182.87,184.13,257.79,258.6,L7
2001-02-23 09:40:02+00:00,253.22,181.88,182.89,257.7,258.96,L5
2001-03-03 09:50:17+00:00,250.09,188.88,179.85,257.17,260.72,L7
2001-03-11 09:40:03+00:00,252.9,187.93,190.25,245.12,260.74,L5
2001-03-19 09:50:10+00:00,249.56,188.71,183.59,247.97,259.77,L7
2001-04-04 09:50:00+00:00,239.98,181.71,183.9,244.89,246.74,L7
2001-04-11 09:56:14+00:00,232.09,169.17,179.44,241.18,238.19,L7
2001-05-13 09:56:03+00:00,255.04,180.14,186.4,244.95,260.12,L7
2001-05-29 09:55:31+00:00,240.76,174.75,178.96,245.31,254.23,L7
2001-06-07 09:49:35+00:00,237.05,174.32,180.5,242.9,242.31,L7
2001-06-14 09:55:43+00:00,225.73,173.45,178.13,234.01,236.44,L7
2001-06-23 09:49:22+00:00,244.85,187.93,198.17,239.37,259.23,L7
2001-06-30 09:55:29+00:00,243.07,168.44,181.6,248.75,255.29,L7
2001-07-01 09:40:19+00:00,248.36,188.88,192.27,251.14,255.34,L5
2001-07-25 09:49:12+00:00,245.81,187.67,184.17,245.41,257.89,L7
2001-08-01 09:55:16+00:00,240.16,173.49,181.03,252.18,251.83,L7
2001-08-02 09:40:17+00:00,249.0,189.48,190.16,253.22,258.91,L5
2001-08-10 09:48:54+00:00,240.35,178.26,182.62,252.25,254.24,L7
2001-08-18 09:40:15+00:00,248.98,183.91,183.01,251.3,256.3,L5
2001-08-25 09:45:58+00:00,248.75,185.27,185.09,253.62,258.24,L5
2001-08-26 09:48:43+00:00,240.36,182.16,183.1,252.2,255.67,L7
2001-09-02 09:54:47+00:00,,,183.16,252.95,,L7
2001-09-03 09:40:07+00:00,248.61,189.76,187.46,255.13,254.81,L5
2001-09-11 09:48:31+00:00,246.96,170.93,181.12,257.08,258.55,L7
2001-09-18 09:54:11+00:00,248.62,187.45,181.32,255.2,258.17,L7
2001-09-19 09:40:01+00:00,252.74,188.6,188.79,251.29,260.52,L5
2001-10-13 09:48:08+00:00,250.7,191.78,196.15,254.6,253.13,L7
2001-10-29 09:48:14+00:00,244.67,187.93,182.4,254.2,257.49,L7
2001-11-05 09:54:07+00:00,253.81,175.12,179.22,258.35,258.14,L7
2001-11-29 09:45:17+00:00,245.81,191.9,192.99,248.13,249.0,L5
2001-12-07 09:54:17+00:00,225.45,162.76,182.98,243.91,235.73,L7
2001-12-23 09:54:49+00:00,246.65,187.3,182.14,254.11,259.85,L7
2002-01-08 09:54:52+00:00,243.15,187.7,204.4,247.33,248.7,L7
2002-01-17 09:48:45+00:00,232.61,173.69,184.26,246.44,239.09,L7
2002-01-25 09:38:54+00:00,243.03,178.13,185.97,248.9,249.92,L5
2002-02-02 09:48:47+00:00,243.7,187.13,186.29,245.43,257.76,L7
2002-02-09 09:54:38+00:00,244.34,172.31,183.05,247.42,258.96,L7
2002-03-13 09:55:01+00:00,249.69,179.93,183.82,252.19,260.84,L7
2002-04-23 09:48:42+00:00,254.92,192.99,196.03,253.16,261.0,L7
2002-04-30 09:54:34+00:00,240.98,173.58,179.35,245.94,254.66,L7
2002-05-17 09:36:49+00:00,249.09,191.0,187.45,247.71,257.76,L5
2002-05-25 09:48:37+00:00,248.54,193.43,181.4,249.12,259.06,L7
2002-06-01 09:54:21+00:00,257.81,192.31,191.11,259.39,262.62,L7
2002-06-10 09:48:30+00:00,240.27,186.84,178.76,250.8,254.45,L7
2002-06-17 09:54:38+00:00,236.52,170.72,178.96,243.22,250.09,L7
