dates,sar2127-0000,satname
2003-05-28 09:48:39+00:00,244.37,L7
2003-11-20 09:48:36+00:00,259.38,L7
2003-12-13 09:54:30+00:00,249.63,L7
2004-01-30 09:55:12+00:00,243.41,L7
2004-02-08 09:49:04+00:00,240.81,L7
2004-06-22 09:55:09+00:00,239.03,L7
2004-08-09 09:54:56+00:00,244.89,L7
2004-10-05 09:48:30+00:00,245.12,L7
2004-11-06 09:48:52+00:00,243.73,L7
2005-03-14 09:49:39+00:00,246.23,L7
2005-03-21 09:55:50+00:00,249.01,L7
2005-03-30 09:49:37+00:00,249.89,L7
2005-04-06 09:55:22+00:00,251.63,L7
2005-05-01 09:49:32+00:00,252.56,L7
2005-10-24 09:49:12+00:00,249.98,L7
2006-07-14 09:55:32+00:00,242.38,L7
2006-07-30 09:55:49+00:00,246.75,L7
2006-11-03 09:55:55+00:00,241.13,L7
2006-11-19 09:55:43+00:00,238.76,L7
2006-12-30 09:50:10+00:00,236.54,L7
2007-01-06 09:56:21+00:00,231.95,L7
2007-03-20 09:50:29+00:00,228.67,L7
2007-07-17 09:56:19+00:00,242.36,L7
2007-08-02 09:56:15+00:00,241.82,L7
2007-08-27 09:49:54+00:00,243.86,L7
2007-09-12 09:49:46+00:00,245.43,L7
2007-10-14 09:49:43+00:00,245.39,L7
2008-02-19 09:50:13+00:00,248.42,L7
2008-03-13 09:55:52+00:00,246.59,L7
2008-03-29 09:55:53+00:00,246.94,L7
2008-04-07 09:50:05+00:00,247.63,L7
2008-04-23 09:50:03+00:00,248.89,L7
2008-07-19 09:55:28+00:00,248.63,L7
2008-08-04 09:55:22+00:00,249.59,L7
2008-08-13 09:49:07+00:00,250.45,L7
2008-11-01 09:48:54+00:00,248.97,L7
2008-12-19 09:49:29+00:00,244.83,L7
2009-02-28 09:55:46+00:00,239.09,L7
2009-03-16 09:56:18+00:00,237.49,L7
2009-04-10 09:50:16+00:00,240.67,L7
2009-04-17 09:56:29+00:00,241.89,L7
2009-05-03 09:56:32+00:00,241.99,L7
2009-05-19 09:56:34+00:00,243.37,L7
2009-06-04 09:56:10+00:00,242.79,L7
2009-06-29 09:50:20+00:00,246.16,L7
2009-10-03 09:50:04+00:00,247.86,L7
2009-10-26 09:56:03+00:00,245.55,L7
2009-11-04 09:50:25+00:00,245.84,L7
2009-11-11 09:56:18+00:00,244.53,L7
2010-03-28 09:52:08+00:00,242.92,L7
2010-04-29 09:52:08+00:00,245.55,L7
2010-10-22 09:52:24+00:00,253.58,L7
2010-11-07 09:52:34+00:00,243.98,L7
2011-05-18 09:53:30+00:00,253.49,L7
2011-08-13 09:59:08+00:00,251.68,L7
2011-09-14 09:59:00+00:00,251.35,L7
2011-09-23 09:53:13+00:00,252.20,L7
2011-09-30 09:59:23+00:00,251.37,L7
2011-10-09 09:53:10+00:00,249.68,L7
2011-11-26 09:53:39+00:00,245.84,L7
2012-01-04 10:00:09+00:00,243.58,L7
2012-01-13 09:53:59+00:00,241.67,L7
2012-04-09 10:00:11+00:00,229.28,L7
2012-04-18 09:54:02+00:00,234.00,L7
2012-04-25 10:00:26+00:00,235.01,L7
2012-08-15 10:01:16+00:00,243.12,L7
2012-08-31 10:01:01+00:00,242.71,L7
2012-09-16 10:01:10+00:00,244.38,L7
2012-10-02 10:01:21+00:00,243.95,L7
2012-12-14 09:56:02+00:00,242.99,L7
2012-12-30 09:56:07+00:00,240.36,L7
2013-01-15 09:56:05+00:00,238.00,L7
2013-02-07 10:01:57+00:00,237.64,L7
2013-04-12 10:01:45+00:00,233.81,L7
2013-05-14 10:01:36+00:00,237.42,L7
2013-06-15 10:01:24+00:00,241.38,L7
2013-06-24 09:55:33+00:00,242.35,L7
2013-07-26 09:55:15+00:00,249.87,L7
2013-08-11 09:55:10+00:00,252.98,L7
2013-08-18 10:01:03+00:00,253.22,L7
2013-09-03 10:01:39+00:00,253.75,L7
2013-09-12 09:55:34+00:00,255.37,L7
2013-09-19 10:01:49+00:00,254.08,L7
2013-12-17 09:56:16+00:00,250.88,L7
2014-02-03 09:56:51+00:00,248.12,L7
2014-03-07 09:56:45+00:00,242.18,L7
2014-03-14 10:02:59+00:00,238.25,L7
2014-04-08 09:56:55+00:00,241.68,L7
2014-04-15 10:03:12+00:00,243.35,L7
2014-05-10 09:57:13+00:00,245.06,L7
2014-05-26 09:57:19+00:00,245.66,L7
2014-06-11 09:57:22+00:00,246.61,L7
2014-06-18 10:03:32+00:00,248.43,L7
2014-06-27 09:57:25+00:00,249.35,L7
2014-08-14 09:57:36+00:00,250.97,L7
2014-08-30 09:57:35+00:00,251.15,L7
2014-10-01 09:57:49+00:00,251.71,L7
2014-10-17 09:57:58+00:00,250.80,L7
2014-11-02 09:58:08+00:00,249.45,L7
2014-11-18 09:58:11+00:00,247.34,L7
2014-12-04 09:58:20+00:00,244.85,L7
2015-01-05 09:58:30+00:00,240.00,L7
2015-03-10 09:58:50+00:00,238.99,L7
2015-04-18 10:05:21+00:00,238.45,L7
2015-05-04 10:05:27+00:00,240.93,L7
2015-05-13 09:59:23+00:00,241.75,L7
2015-05-29 09:59:26+00:00,244.35,L7
2015-06-05 10:05:41+00:00,246.34,L7
2015-07-07 10:05:50+00:00,248.10,L7
2015-07-16 09:59:41+00:00,248.84,L7
2015-08-17 09:59:48+00:00,248.65,L7
2015-09-02 09:59:47+00:00,249.18,L7
2015-09-18 09:59:54+00:00,247.40,L7
2015-10-11 10:05:51+00:00,247.37,L7
2015-11-05 10:00:28+00:00,246.37,L7
2015-12-07 10:00:59+00:00,248.92,L7
2016-01-15 10:07:46+00:00,246.62,L7
2016-01-24 10:01:41+00:00,244.80,L7
2016-02-09 10:01:48+00:00,244.52,L7
2016-03-19 10:08:15+00:00,246.03,L7
2016-04-04 10:07:54+00:00,246.28,L7
2016-04-20 10:08:02+00:00,246.29,L7
2016-05-06 10:08:31+00:00,247.79,L7
2016-05-15 10:02:21+00:00,248.13,L7
2016-05-22 10:08:34+00:00,248.70,L7
2016-06-23 10:08:42+00:00,246.06,L7
2016-07-02 10:02:31+00:00,246.82,L7
2016-07-18 10:02:31+00:00,249.46,L7
2016-07-25 10:08:44+00:00,249.97,L7
2016-08-03 10:02:34+00:00,250.36,L7
2016-08-19 10:02:35+00:00,250.97,L7
2016-09-04 10:02:39+00:00,251.14,L7
2016-09-27 10:08:53+00:00,250.52,L7
2016-10-29 10:08:25+00:00,249.34,L7
2016-11-30 10:08:38+00:00,245.58,L7
2016-12-09 10:02:25+00:00,245.58,L7
2017-02-11 10:01:52+00:00,244.43,L7
2017-02-27 10:02:01+00:00,245.05,L7
2017-03-15 10:02:07+00:00,246.10,L7
2017-04-07 10:08:01+00:00,246.60,L7
2017-04-16 10:02:18+00:00,247.20,L7
2017-04-23 10:08:32+00:00,247.96,L7
2017-05-02 10:02:24+00:00,250.24,L7
2017-05-09 10:08:12+00:00,249.50,L7
2017-06-03 10:02:31+00:00,252.37,L7
2017-06-19 10:02:35+00:00,253.18,L7
2017-06-26 10:08:47+00:00,251.99,L7
2017-07-12 10:08:24+00:00,251.02,L7
2017-07-21 10:02:36+00:00,250.31,L7
2017-07-28 10:08:23+00:00,249.68,L7
2017-08-06 10:02:35+00:00,249.92,L7
2017-08-13 10:08:20+00:00,249.71,L7
2017-08-22 10:02:34+00:00,249.12,L7
2017-09-07 10:02:33+00:00,248.21,L7
2017-09-23 10:02:32+00:00,246.99,L7
2017-09-30 10:08:44+00:00,246.65,L7
2017-10-09 10:02:34+00:00,246.32,L7
2017-11-17 10:08:43+00:00,244.43,L7
2017-11-26 10:02:29+00:00,243.42,L7
2018-01-29 10:01:41+00:00,242.11,L7
2018-03-09 10:07:01+00:00,241.40,L7
2018-03-18 10:01:07+00:00,241.03,L7
2018-04-19 10:00:37+00:00,242.06,L7
2018-04-26 10:06:41+00:00,242.04,L7
2018-06-29 10:05:10+00:00,246.44,L7
2018-07-08 09:59:12+00:00,247.69,L7
2018-07-24 09:58:55+00:00,248.26,L7
2018-07-31 10:04:59+00:00,248.40,L7
2018-08-09 09:58:38+00:00,246.05,L7
2018-08-16 10:04:17+00:00,245.61,L7
2018-09-01 10:03:57+00:00,245.71,L7
2018-09-10 09:57:59+00:00,245.84,L7
2018-10-03 10:03:37+00:00,245.39,L7
2018-10-12 09:57:13+00:00,245.84,L7
2018-11-29 09:56:06+00:00,243.94,L7
2019-01-07 10:01:10+00:00,241.70,L7
2019-01-16 09:54:42+00:00,240.71,L7
2019-02-17 09:53:43+00:00,242.18,L7
2019-02-24 09:59:17+00:00,239.69,L7
2019-03-21 09:52:42+00:00,235.50,L7
2019-03-28 09:58:14+00:00,234.53,L7
2019-05-31 09:55:53+00:00,234.68,L7
2019-06-16 09:55:18+00:00,234.93,L7
2019-06-25 09:49:11+00:00,237.01,L7
2019-07-02 09:54:42+00:00,238.28,L7
2019-07-11 09:48:34+00:00,239.22,L7
2019-08-03 09:53:50+00:00,240.96,L7
2019-08-12 09:47:17+00:00,241.51,L7
2019-08-19 09:52:46+00:00,241.23,L7
2019-09-20 09:51:22+00:00,244.65,L7
2019-10-06 09:50:42+00:00,246.67,L7
2020-01-26 09:45:22+00:00,244.93,L7
2020-02-04 09:39:08+00:00,242.81,L7
2020-02-20 09:38:18+00:00,240.17,L7
2020-02-27 09:44:06+00:00,239.68,L7
2020-03-30 09:41:57+00:00,242.31,L7
2020-04-08 09:35:39+00:00,243.53,L7
2020-04-24 09:34:43+00:00,245.95,L7
2020-05-17 09:39:30+00:00,245.11,L7
2020-05-26 09:32:46+00:00,247.21,L7
2020-06-27 09:30:54+00:00,247.35,L7
2020-07-13 09:29:56+00:00,247.71,L7
2020-07-29 09:28:57+00:00,249.29,L7
2020-08-05 09:34:17+00:00,249.63,L7
2020-08-14 09:27:56+00:00,249.85,L7
2020-08-30 09:26:54+00:00,250.54,L7
2020-09-15 09:25:51+00:00,250.54,L7
2020-09-22 09:31:09+00:00,249.75,L7
2020-10-01 09:24:49+00:00,249.21,L7
2020-12-27 09:24:32+00:00,244.53,L7
2021-03-26 09:12:06+00:00,246.55,L7
2021-04-02 09:17:43+00:00,247.98,L7
2021-04-11 09:10:47+00:00,246.22,L7
2021-05-13 09:08:06+00:00,247.00,L7
2021-06-30 09:04:05+00:00,252.63,L7
2021-07-23 09:07:54+00:00,252.66,L7
2021-08-01 09:01:20+00:00,252.53,L7
2021-08-17 08:59:55+00:00,252.12,L7
2021-09-18 08:57:08+00:00,252.06,L7
2021-10-04 08:55:42+00:00,249.02,L7
2021-10-20 08:54:17+00:00,250.39,L7
2021-10-27 08:59:49+00:00,248.08,L7
2021-12-07 08:49:44+00:00,247.47,L7
2021-12-23 08:48:11+00:00,246.76,L7
2021-12-30 08:53:40+00:00,244.91,L7
2022-01-31 08:50:10+00:00,241.70,L7
2022-02-16 08:48:31+00:00,239.47,L7
2022-05-25 08:34:26+00:00,239.49,L7
2022-07-10 08:25:51+00:00,243.11,L7
2022-07-15 08:31:18+00:00,245.42,L7
2022-07-27 08:24:33+00:00,247.40,L7
2022-08-01 08:29:56+00:00,251.55,L7
2022-09-04 08:26:53+00:00,255.46,L7
2022-09-16 08:19:52+00:00,254.76,L7
2022-09-21 08:25:09+00:00,254.56,L7
2022-10-08 08:23:13+00:00,253.11,L7
2022-10-25 08:21:05+00:00,252.29,L7
2023-03-15 08:00:35+00:00,247.46,L7
2023-03-20 08:04:56+00:00,247.84,L7
2023-04-06 07:59:39+00:00,246.25,L7
2023-04-11 08:03:49+00:00,247.02,L7
2023-04-28 07:57:55+00:00,249.20,L7
2023-06-16 07:56:13+00:00,249.88,L7
2023-07-03 07:48:57+00:00,250.79,L7
2023-07-30 07:48:23+00:00,251.47,L7
2023-08-21 07:43:38+00:00,251.98,L7
2023-08-26 07:46:57+00:00,252.38,L7
2023-10-14 07:38:26+00:00,254.00,L7
