dates,sar1090-0000,sar1090-0001,sar1090-0002,sar1090-0003,sar1090-0004,sar1090-0005,sar1090-0006,sar1090-0007,satname
1984-04-13 09:27:31+00:00,,,,,,200.44,,198.18,L5
1984-04-29 09:27:29+00:00,,,,,,,,171.73,L5
1984-07-18 09:29:10+00:00,231.84,224.22,226.08,226.28,204.67,195.97,181.13,190.22,L5
1984-08-19 09:30:15+00:00,227.95,224.1,226.02,218.51,211.1,203.43,190.39,196.6,L5
1984-09-04 09:30:25+00:00,225.76,213.11,225.25,227.42,207.67,198.71,182.51,194.43,L5
1984-10-22 09:30:24+00:00,210.46,213.38,212.92,215.76,192.49,203.09,188.89,204.01,L5
1984-11-07 09:30:17+00:00,199.0,215.03,214.43,238.52,206.47,204.02,167.78,177.79,L5
1984-12-09 09:30:22+00:00,,,,218.74,209.58,203.64,189.47,203.28,L5
1985-03-31 09:30:43+00:00,223.59,214.98,219.61,226.1,205.9,207.32,186.01,200.21,L5
1985-06-03 09:30:28+00:00,227.65,218.71,220.22,221.64,203.96,195.46,181.77,189.43,L5
1985-06-19 09:30:26+00:00,224.32,218.73,220.84,217.39,185.08,190.86,176.29,188.98,L5
1985-07-05 09:30:21+00:00,231.42,219.43,220.68,224.42,192.36,191.48,189.01,195.8,L5
1985-08-06 09:30:06+00:00,220.16,215.77,215.06,218.06,178.05,183.39,179.46,189.09,L5
1985-08-22 09:29:56+00:00,226.07,218.93,224.23,219.69,206.21,198.02,191.52,202.22,L5
1985-09-23 09:29:32+00:00,217.14,212.7,216.88,219.33,192.73,203.62,191.57,195.84,L5
1985-10-09 09:29:23+00:00,198.76,201.54,209.45,221.63,186.11,208.09,190.31,204.5,L5
1986-01-13 09:27:46+00:00,,,,214.75,192.23,194.42,184.16,194.68,L5
1986-03-18 09:26:22+00:00,215.92,214.49,225.41,223.25,202.32,200.41,182.34,197.62,L5
1986-04-19 09:25:41+00:00,223.8,210.89,216.04,221.61,184.2,193.01,178.8,190.05,L5
1986-05-05 09:25:17+00:00,228.53,216.03,219.22,222.19,183.5,193.29,184.84,189.59,L5
1986-05-21 09:24:51+00:00,230.97,225.81,227.54,226.93,212.11,198.27,184.73,192.74,L5
1986-07-08 09:23:21+00:00,220.66,215.08,220.01,223.55,200.06,191.41,176.85,189.05,L5
1986-07-24 09:22:47+00:00,219.74,213.01,214.76,217.9,179.67,191.51,177.48,188.85,L5
1986-08-09 09:22:13+00:00,228.34,219.96,226.0,232.2,211.18,198.53,184.19,200.91,L5
1986-08-25 09:21:37+00:00,226.28,217.27,225.05,225.36,207.51,196.55,179.37,190.1,L5
1986-09-26 09:20:33+00:00,222.08,218.63,225.29,226.55,207.68,198.59,193.03,195.75,L5
1986-12-31 09:19:38+00:00,,,,220.51,206.3,195.79,184.5,197.02,L5
1987-04-06 09:23:00+00:00,229.21,219.15,227.11,231.13,188.72,205.99,190.01,198.7,L5
1987-05-08 09:23:59+00:00,229.23,220.03,227.76,220.3,220.49,211.92,194.68,204.42,L5
1987-06-25 09:25:08+00:00,227.51,226.09,226.28,228.09,211.94,201.42,182.38,189.56,L5
1987-07-11 09:25:27+00:00,238.24,225.39,224.91,218.3,211.35,200.93,189.92,193.25,L5
1987-07-27 09:25:49+00:00,231.67,227.94,229.21,240.11,192.74,202.56,189.88,202.09,L5
1987-09-13 09:27:09+00:00,226.78,213.93,225.82,224.08,206.78,199.96,184.5,195.45,L5
1987-10-31 09:28:04+00:00,198.82,203.67,208.08,220.2,211.99,203.0,186.15,197.3,L5
1987-11-16 09:28:26+00:00,,185.36,195.54,209.33,190.16,191.89,179.03,188.32,L5
1987-12-02 09:28:42+00:00,,,136.22,,205.49,195.74,187.49,201.35,L5
1987-12-18 09:28:55+00:00,,,150.13,204.89,185.72,191.91,178.11,199.73,L5
1988-01-19 09:29:29+00:00,,,165.61,211.08,170.75,169.17,161.77,175.53,L5
1988-02-20 09:30:02+00:00,193.88,193.64,196.1,222.55,182.41,195.72,181.8,197.73,L5
1988-04-24 09:30:31+00:00,227.0,225.97,225.49,218.4,184.6,189.86,173.14,179.22,L5
1988-05-26 09:30:48+00:00,243.57,225.96,228.31,218.2,206.32,199.47,188.72,192.49,L5
1988-06-27 09:30:59+00:00,230.33,220.19,218.73,227.44,193.61,208.65,194.61,209.59,L5
1988-07-13 09:31:03+00:00,241.85,240.78,229.68,227.84,192.65,206.16,189.34,196.8,L5
1988-07-29 09:31:06+00:00,217.4,212.62,214.11,212.96,196.72,190.79,176.66,191.84,L5
1988-08-14 09:31:04+00:00,229.27,224.87,226.52,225.21,192.86,202.78,190.38,198.58,L5
1988-08-30 09:31:09+00:00,218.4,211.12,220.25,216.89,176.45,178.42,167.47,180.45,L5
1988-09-15 09:31:05+00:00,213.17,213.54,218.29,220.4,201.64,199.37,186.89,193.86,L5
1988-11-18 09:30:56+00:00,,211.73,195.54,231.39,220.61,211.48,190.36,198.55,L5
1988-12-04 09:30:53+00:00,,,165.61,225.12,196.28,195.37,183.03,198.04,L5
1989-01-05 09:30:40+00:00,,,180.2,218.1,194.92,195.42,177.3,192.94,L5
1989-03-26 09:29:17+00:00,221.73,223.78,227.91,228.36,210.71,197.54,181.07,195.32,L5
1989-06-14 09:28:10+00:00,235.12,239.83,229.03,229.48,220.44,211.47,192.9,204.88,L5
1989-06-30 09:28:02+00:00,223.79,219.71,223.66,219.08,187.16,204.75,188.72,204.99,L5
1989-07-16 09:27:43+00:00,219.05,215.39,213.65,216.06,179.26,196.1,182.47,200.14,L5
1989-08-01 09:27:23+00:00,214.0,210.64,211.01,211.63,176.86,198.23,177.91,190.37,L5
1989-09-02 09:26:41+00:00,214.2,200.09,206.18,208.52,187.48,194.13,180.81,194.78,L5
1989-09-18 09:26:08+00:00,221.18,217.19,221.17,228.02,201.98,195.67,182.21,192.0,L5
1989-10-20 09:25:15+00:00,214.51,210.92,216.08,235.71,203.47,214.72,197.74,204.73,L5
