dates,sar2300-0000,sar2300-0001,sar2300-0002,sar2300-0003,satname
1984-04-13 09:27:07+00:00,,190.17,194.65,,L5
1984-05-06 09:33:03+00:00,260.13,179.28,193.23,263.91,L5
1984-07-18 09:28:46+00:00,273.6,189.36,194.22,276.36,L5
1984-08-03 09:29:20+00:00,266.61,198.72,193.66,269.49,L5
1984-08-19 09:29:51+00:00,258.1,187.9,192.48,261.74,L5
1984-09-11 09:35:50+00:00,265.27,180.1,193.31,270.91,L5
1984-10-22 09:30:00+00:00,271.42,187.95,195.42,274.51,L5
1984-11-07 09:29:53+00:00,267.46,185.18,192.51,272.25,L5
1984-12-09 09:29:58+00:00,261.81,185.54,195.52,266.65,L5
1985-01-17 09:36:05+00:00,262.79,182.42,190.61,271.43,L5
1985-02-02 09:36:09+00:00,257.54,198.42,193.05,264.73,L5
1985-03-31 09:30:19+00:00,254.34,184.94,185.82,255.24,L5
1985-04-23 09:35:59+00:00,264.21,179.04,189.92,266.58,L5
1985-05-02 09:30:07+00:00,262.44,188.35,195.02,264.19,L5
1985-05-18 09:30:04+00:00,268.06,186.25,194.94,271.41,L5
1985-06-03 09:30:04+00:00,258.98,196.8,190.4,261.36,L5
1985-07-05 09:29:57+00:00,264.8,183.19,194.38,267.88,L5
1985-07-12 09:35:41+00:00,264.81,191.97,190.19,266.38,L5
1985-08-13 09:35:25+00:00,258.47,184.07,190.68,261.78,L5
1985-08-22 09:29:32+00:00,269.52,188.85,194.04,272.59,L5
1985-10-09 09:28:59+00:00,267.79,189.11,183.86,270.57,L5
1985-11-10 09:28:33+00:00,266.27,189.32,194.39,269.22,L5
1985-12-03 09:33:55+00:00,271.05,181.55,193.1,274.43,L5
1986-01-04 09:33:20+00:00,258.91,184.93,193.21,263.47,L5
1986-01-13 09:27:22+00:00,253.24,182.58,196.8,259.65,L5
1986-03-25 09:31:37+00:00,258.51,191.06,197.94,262.58,L5
1986-05-12 09:30:29+00:00,257.6,186.34,191.66,260.17,L5
1986-05-28 09:30:02+00:00,255.03,192.62,193.08,258.39,L5
1986-07-08 09:22:57+00:00,255.57,196.72,200.7,259.26,L5
1986-07-24 09:22:23+00:00,264.09,168.71,181.42,267.77,L5
1986-08-16 09:27:20+00:00,267.59,184.46,194.17,271.31,L5
1986-09-17 09:26:13+00:00,268.18,185.67,193.86,272.2,L5
1986-12-31 09:19:14+00:00,259.86,182.07,192.46,263.97,L5
1987-01-07 09:25:13+00:00,262.13,185.53,192.12,271.19,L5
1987-01-16 09:19:41+00:00,258.33,189.63,194.49,259.95,L5
1987-02-08 09:26:31+00:00,268.94,178.74,197.04,273.27,L5
1987-02-17 09:20:35+00:00,271.88,187.73,176.33,272.65,L5
1987-03-21 09:22:02+00:00,262.7,188.55,193.14,266.45,L5
1987-04-29 09:29:06+00:00,268.39,192.18,193.55,270.8,L5
1987-05-08 09:23:35+00:00,262.14,184.94,192.97,269.62,L5
1987-06-09 09:24:23+00:00,263.84,180.98,190.22,267.7,L5
1987-06-16 09:30:19+00:00,256.18,182.11,178.76,260.61,L5
1987-06-25 09:24:44+00:00,265.64,190.29,193.92,267.63,L5
1987-07-02 09:30:39+00:00,258.2,181.66,190.21,261.76,L5
1987-07-11 09:25:03+00:00,260.14,187.89,192.14,265.99,L5
