dates,sar1221-0000,sar1221-0001,sar1221-0002,sar1221-0003,sar1221-0004,satname
1986-10-12 09:20:02+00:00,,156.51,158.12,166.29,139.1,L5
1986-10-28 09:19:29+00:00,157.26,150.49,151.48,170.49,166.21,L5
1986-12-22 09:25:33+00:00,,120.78,142.63,145.08,135.99,L5
1987-01-07 09:26:01+00:00,159.08,146.78,170.77,148.39,128.89,L5
1987-06-16 09:31:07+00:00,163.82,155.28,170.98,165.8,147.14,L5
1987-07-02 09:31:27+00:00,167.81,162.2,169.49,175.2,168.52,L5
1987-07-18 09:31:44+00:00,175.22,165.88,178.48,181.57,170.09,L5
1987-08-19 09:32:41+00:00,164.51,159.21,167.44,175.86,162.65,L5
1987-09-04 09:33:07+00:00,161.27,157.57,163.83,175.14,152.13,L5
1987-09-20 09:33:30+00:00,168.3,162.03,166.17,178.64,162.83,L5
1987-10-06 09:33:50+00:00,160.98,158.21,157.94,164.48,152.97,L5
1987-11-07 09:34:26+00:00,170.87,154.41,158.55,172.83,170.61,L5
1987-12-09 09:34:58+00:00,,122.9,142.81,150.82,153.94,L5
1987-12-25 09:35:13+00:00,,134.64,148.97,159.41,163.55,L5
1988-01-10 09:35:29+00:00,,134.82,151.57,164.44,169.34,L5
1988-02-11 09:36:05+00:00,168.0,140.23,156.24,169.24,170.5,L5
1988-04-15 09:36:38+00:00,170.18,159.95,165.58,175.29,160.7,L5
1988-05-01 09:36:45+00:00,164.52,159.47,167.28,170.62,151.47,L5
1988-05-17 09:36:55+00:00,174.52,165.23,185.39,184.96,175.0,L5
1988-06-02 09:37:02+00:00,143.34,140.2,157.06,157.04,147.25,L5
1988-07-04 09:37:12+00:00,165.37,153.99,167.58,178.45,146.99,L5
1988-07-20 09:37:15+00:00,166.28,160.6,,,,L5
1988-08-05 09:37:16+00:00,172.19,165.45,180.4,185.9,161.6,L5
1988-08-21 09:37:17+00:00,171.95,168.08,174.99,183.52,169.13,L5
1988-09-06 09:37:19+00:00,166.96,156.46,166.84,168.18,147.08,L5
1988-09-22 09:37:13+00:00,169.08,167.1,165.64,182.25,169.73,L5
1988-10-08 09:37:09+00:00,162.66,148.79,159.68,170.42,146.41,L5
1988-10-24 09:37:05+00:00,173.42,,120.25,,,L5
1988-12-11 09:36:57+00:00,,136.04,154.14,163.06,169.24,L5
1988-12-27 09:36:51+00:00,,,140.75,153.76,147.36,L5
1989-01-12 09:36:44+00:00,,102.73,136.83,141.36,125.58,L5
1989-03-01 09:36:18+00:00,162.31,156.07,167.2,161.85,144.09,L5
1989-04-02 09:35:35+00:00,169.9,157.93,176.92,173.22,158.05,L5
1989-04-18 09:35:31+00:00,162.81,156.41,172.18,170.16,155.36,L5
1989-05-20 09:34:56+00:00,174.74,166.2,184.19,182.13,175.48,L5
1989-06-21 09:34:19+00:00,156.32,144.12,167.8,163.82,154.81,L5
1989-07-23 09:33:45+00:00,159.59,153.68,170.32,175.64,161.97,L5
1989-08-24 09:33:03+00:00,168.24,162.14,173.72,178.57,168.13,L5
1989-09-25 09:32:16+00:00,167.32,160.7,162.08,189.1,178.04,L5
1989-10-04 09:26:00+00:00,169.42,161.52,165.6,186.84,178.2,L5
1989-10-11 09:31:53+00:00,159.41,156.76,158.1,174.12,163.71,L5
1989-10-27 09:31:15+00:00,166.42,151.02,157.22,174.24,169.26,L5
1989-11-12 09:30:54+00:00,,,151.9,158.33,148.71,L5
1990-01-15 09:28:57+00:00,,122.59,146.07,149.71,149.79,L5
1990-01-31 09:28:30+00:00,157.53,123.23,151.38,153.99,142.85,L5
1990-02-16 09:27:59+00:00,156.77,130.67,149.98,158.52,169.17,L5
1990-02-25 09:21:33+00:00,152.33,129.63,156.78,163.72,169.42,L5
1990-03-04 09:27:26+00:00,167.71,136.32,147.46,157.02,168.23,L5
1990-04-21 09:26:46+00:00,161.74,149.33,156.66,167.1,168.91,L5
1990-05-07 09:26:43+00:00,165.44,151.01,171.32,174.59,171.02,L5
1990-05-23 09:26:44+00:00,164.2,151.75,166.98,164.61,150.55,L5
1990-06-08 09:26:43+00:00,166.47,151.55,174.75,192.78,175.09,L5
1990-06-24 09:26:42+00:00,163.55,153.27,174.08,173.38,161.48,L5
1990-07-10 09:26:40+00:00,159.94,150.84,167.94,168.82,168.51,L5
1990-08-11 09:26:31+00:00,165.86,160.68,175.21,184.48,168.49,L5
1990-09-12 09:26:23+00:00,160.15,156.0,158.65,173.02,156.23,L5
1990-10-14 09:26:08+00:00,156.7,141.25,149.23,159.23,149.21,L5
1990-11-08 09:19:51+00:00,161.84,152.89,155.87,172.36,142.03,L5
1990-11-15 09:26:01+00:00,,124.97,,,,L5
1991-01-02 09:26:25+00:00,,119.79,143.23,154.59,149.27,L5
1991-01-18 09:26:53+00:00,,120.83,143.42,153.16,147.45,L5
1991-03-23 09:28:07+00:00,157.02,148.55,159.76,170.8,154.82,L5
1991-04-08 09:28:18+00:00,157.47,142.02,156.79,166.88,150.57,L5
1991-05-26 09:29:10+00:00,154.8,155.2,166.16,173.29,158.63,L5
1991-06-11 09:29:20+00:00,161.92,152.55,171.48,174.06,153.04,L5
1991-06-27 09:29:37+00:00,173.16,162.3,178.88,183.29,177.49,L5
1991-07-13 09:29:45+00:00,164.3,152.91,165.38,176.6,170.77,L5
1991-07-29 09:30:00+00:00,169.11,169.26,177.61,182.67,181.49,L5
1991-08-14 09:30:03+00:00,170.35,161.69,173.24,179.84,170.2,L5
1991-08-30 09:30:13+00:00,160.1,151.38,161.98,172.55,149.67,L5
1991-11-02 09:30:40+00:00,163.91,146.45,158.54,193.81,154.26,L5
1991-12-13 09:24:48+00:00,,,133.7,,130.69,L5
1992-01-21 09:30:48+00:00,,,169.81,,163.06,L5
1992-02-22 09:30:41+00:00,165.18,146.54,161.18,166.11,155.67,L5
1992-03-09 09:30:43+00:00,,137.4,155.03,154.72,154.7,L5
1992-03-18 09:24:33+00:00,,154.28,160.53,172.22,168.4,L5
1992-04-26 09:30:22+00:00,158.36,150.86,164.47,173.76,165.34,L5
1992-05-12 09:30:15+00:00,162.27,155.59,169.13,173.79,162.68,L5
1992-05-28 09:30:06+00:00,163.19,157.45,167.4,176.05,152.35,L5
1992-06-06 09:23:50+00:00,170.48,163.55,175.44,181.9,163.96,L5
1992-06-29 09:29:44+00:00,164.99,154.62,168.62,173.45,158.49,L5
1992-07-31 09:29:20+00:00,158.12,153.54,164.15,171.88,157.84,L5
1992-09-01 09:28:50+00:00,169.88,161.76,169.84,176.88,160.15,L5
1992-11-04 09:27:46+00:00,172.15,146.29,161.7,165.38,151.91,L5
1992-11-20 09:27:30+00:00,161.51,143.05,148.68,154.33,139.17,L5
1992-12-06 09:27:46+00:00,,119.52,142.76,147.93,119.6,L5
1993-02-24 09:28:29+00:00,163.35,145.14,129.07,127.65,,L5
1993-03-12 09:28:42+00:00,161.89,148.98,154.48,163.91,171.47,L5
1993-03-28 09:28:44+00:00,159.76,149.85,157.17,169.04,165.28,L5
1993-04-13 09:28:51+00:00,164.83,157.65,162.73,171.04,159.73,L5
1993-05-31 09:29:04+00:00,171.43,164.78,170.74,175.82,163.94,L5
1993-06-16 09:29:02+00:00,169.71,159.71,170.44,175.11,151.21,L5
1993-07-18 09:28:56+00:00,171.04,167.43,174.41,182.1,162.08,L5
1993-08-03 09:28:56+00:00,164.54,156.13,169.73,167.76,154.22,L5
1993-08-19 09:28:55+00:00,164.84,162.69,167.86,180.32,155.15,L5
1993-09-20 09:28:50+00:00,163.68,154.5,162.49,171.4,154.98,L5
1993-11-07 09:28:34+00:00,,,,164.51,142.78,L5
1993-11-23 09:28:27+00:00,,135.76,143.45,150.64,129.22,L5
1994-02-27 09:27:23+00:00,165.29,147.56,158.59,170.29,162.16,L5
1994-03-31 09:26:54+00:00,170.6,160.34,165.93,181.69,174.51,L5
1994-05-02 09:26:17+00:00,167.59,152.34,163.03,172.17,156.61,L5
1994-06-19 09:25:22+00:00,166.33,162.05,173.73,179.18,156.66,L5
1994-07-21 09:24:31+00:00,164.05,161.92,172.57,176.36,166.93,L5
1994-08-22 09:23:41+00:00,165.32,154.51,160.84,172.25,159.0,L5
1994-09-07 09:23:17+00:00,173.65,165.14,174.1,179.42,161.48,L5
1994-12-12 09:20:16+00:00,,120.33,148.15,161.22,143.74,L5
1995-01-13 09:19:10+00:00,,103.59,136.59,157.33,148.21,L5
1995-01-29 09:18:34+00:00,,120.43,149.89,161.34,167.81,L5
1995-03-18 09:16:38+00:00,167.66,153.17,164.28,175.62,171.24,L5
1995-04-19 09:15:18+00:00,178.85,165.33,179.57,190.74,176.98,L5
1995-05-05 09:14:35+00:00,173.42,168.36,177.08,183.57,172.21,L5
1995-06-06 09:13:07+00:00,167.19,165.55,174.35,182.44,173.28,L5
1995-06-22 09:12:25+00:00,159.14,158.32,176.08,177.99,168.6,L5
1995-07-08 09:11:41+00:00,167.24,161.23,173.08,187.0,180.72,L5
1995-07-24 09:10:56+00:00,161.7,156.54,165.04,176.23,161.25,L5
1995-08-09 09:10:13+00:00,164.34,153.63,169.06,177.93,160.74,L5
1995-09-03 09:02:52+00:00,178.71,170.74,177.18,185.65,172.98,L5
1995-09-10 09:08:43+00:00,171.56,160.83,164.22,175.48,170.36,L5
1995-10-21 09:00:24+00:00,154.4,144.97,153.98,163.12,169.2,L5
1996-02-17 09:12:07+00:00,,120.67,145.18,156.17,147.08,L5
1996-05-07 09:17:10+00:00,170.98,155.03,172.04,177.75,179.19,L5
1996-05-23 09:18:04+00:00,162.08,151.72,169.16,172.16,169.1,L5
1996-07-10 09:20:39+00:00,174.79,164.13,172.35,181.97,161.08,L5
1996-07-26 09:21:31+00:00,165.88,161.92,169.3,182.22,156.78,L5
1996-09-12 09:24:05+00:00,145.47,138.45,152.04,157.16,136.97,L5
1996-09-28 09:24:57+00:00,,152.33,155.12,171.57,146.13,L5
1996-11-15 09:27:20+00:00,,126.85,136.98,151.27,106.26,L5
1996-12-17 09:28:51+00:00,,131.05,145.11,159.55,153.02,L5
1997-03-23 09:33:01+00:00,170.82,156.22,159.21,173.44,169.45,L5
1997-04-08 09:33:36+00:00,158.33,152.4,162.51,175.83,147.69,L5
1997-04-24 09:34:10+00:00,170.7,152.97,173.53,181.74,166.53,L5
1997-05-10 09:34:43+00:00,175.77,163.4,178.83,184.89,170.61,L5
1997-07-13 09:36:56+00:00,172.34,162.49,182.33,187.66,164.44,L5
1997-07-29 09:37:29+00:00,169.82,171.09,182.89,188.11,174.26,L5
1997-08-14 09:37:59+00:00,171.08,159.74,170.77,178.48,160.49,L5
1997-08-30 09:38:29+00:00,170.18,169.29,180.27,186.91,162.22,L5
1997-10-01 09:39:24+00:00,171.17,158.46,164.39,176.27,163.21,L5
1997-10-17 09:39:49+00:00,174.04,163.43,165.05,180.84,162.8,L5
1997-11-18 09:40:37+00:00,,137.87,144.25,157.75,167.43,L5
1997-12-20 09:41:24+00:00,,,,,189.68,L5
1998-01-21 09:42:08+00:00,,129.34,151.03,166.43,138.63,L5
1998-02-06 09:42:29+00:00,,134.53,150.43,162.88,164.78,L5
1998-03-10 09:43:03+00:00,157.76,146.24,153.63,167.15,159.87,L5
1998-03-26 09:43:17+00:00,167.08,152.92,160.72,175.75,172.99,L5
1998-05-13 09:43:56+00:00,167.19,155.65,174.45,176.76,160.03,L5
1998-06-30 09:44:36+00:00,158.86,154.92,167.79,173.15,160.29,L5
1998-07-16 09:44:47+00:00,164.71,155.63,170.19,176.75,154.35,L5
1998-08-17 09:45:00+00:00,176.46,165.89,173.2,183.46,166.66,L5
1998-09-18 09:45:20+00:00,162.22,156.66,164.73,176.17,159.75,L5
1998-10-04 09:45:22+00:00,172.76,158.89,157.4,173.91,162.12,L5
1998-11-21 09:45:34+00:00,171.95,157.15,151.18,165.8,167.01,L5
1998-12-07 09:45:29+00:00,154.69,137.58,152.9,154.42,140.67,L5
1998-12-23 09:45:35+00:00,,,150.06,161.14,168.82,L5
1999-02-25 09:45:46+00:00,163.07,152.6,156.64,167.3,168.87,L5
1999-03-13 09:45:34+00:00,163.45,148.76,161.2,171.38,161.09,L5
1999-04-14 09:45:15+00:00,170.24,152.89,165.92,171.45,161.28,L5
1999-04-30 09:45:13+00:00,173.43,164.44,181.24,186.79,168.45,L5
1999-06-17 09:44:29+00:00,158.06,148.88,171.55,173.86,163.22,L5
1999-07-03 09:44:19+00:00,169.16,163.82,172.71,176.45,150.37,L5
1999-07-19 09:44:16+00:00,161.26,160.08,172.42,178.23,160.74,L5
1999-08-12 09:59:25+00:00,167.46,160.66,171.89,172.73,149.29,L7
1999-08-13 09:37:58+00:00,,155.23,164.83,192.41,,L5
1999-08-28 09:59:28+00:00,176.95,169.21,181.96,185.43,169.7,L7
1999-09-05 09:43:34+00:00,168.36,159.34,166.7,178.11,161.26,L5
1999-09-13 09:59:23+00:00,172.06,167.37,178.2,182.45,176.13,L7
1999-09-29 09:59:32+00:00,173.54,165.63,163.59,178.42,163.66,L7
1999-10-07 09:43:09+00:00,167.03,164.77,163.66,180.53,163.36,L5
1999-10-15 09:59:30+00:00,170.92,163.63,157.36,175.38,158.99,L7
1999-10-16 09:36:58+00:00,,,,,152.19,L5
1999-10-31 09:59:25+00:00,167.37,155.36,153.45,168.46,144.86,L7
1999-11-08 09:42:30+00:00,154.73,147.59,150.38,161.09,142.58,L5
1999-11-16 09:59:25+00:00,157.74,152.79,161.65,157.53,116.74,L7
1999-12-02 09:59:20+00:00,168.48,,148.11,159.38,158.7,L7
1999-12-18 09:59:28+00:00,,,148.46,163.12,161.7,L7
2000-01-03 09:59:21+00:00,169.78,134.8,145.85,152.02,152.96,L7
2000-01-11 09:41:31+00:00,,135.22,143.94,158.28,151.94,L5
2000-01-19 09:59:18+00:00,,138.06,145.72,154.4,143.37,L7
2000-01-20 09:35:06+00:00,,138.36,148.62,156.38,151.71,L5
2000-02-04 09:59:18+00:00,165.07,143.76,152.35,159.61,155.52,L7
2000-02-20 09:59:11+00:00,164.15,148.65,150.34,166.79,159.96,L7
2000-03-07 09:59:06+00:00,173.89,161.12,158.48,176.67,165.24,L7
2000-03-23 09:59:08+00:00,160.0,152.64,167.13,170.9,141.82,L7
2000-04-24 09:58:51+00:00,164.81,158.49,173.98,166.54,151.88,L7
2000-05-18 09:42:19+00:00,168.59,164.17,179.44,178.64,160.92,L5
2000-06-11 09:58:23+00:00,158.99,154.57,169.78,167.51,146.83,L7
2000-06-19 09:42:59+00:00,163.84,159.2,178.31,172.17,153.19,L5
2000-06-27 09:58:13+00:00,167.05,159.72,171.39,171.78,160.45,L7
2000-07-29 09:57:43+00:00,166.35,158.59,175.6,172.46,156.97,L7
2000-08-14 09:57:37+00:00,167.27,162.2,177.07,176.64,164.76,L7
2000-08-22 09:44:16+00:00,158.95,153.15,172.0,177.2,167.5,L5
2000-09-15 09:57:07+00:00,173.97,162.3,170.91,177.86,164.43,L7
2000-11-02 09:56:53+00:00,169.99,163.6,154.16,173.08,167.35,L7
2000-12-20 09:56:57+00:00,170.63,,149.1,167.21,160.31,L7
2001-01-21 09:57:03+00:00,,,150.26,152.93,149.18,L7
2001-02-06 09:56:56+00:00,165.09,145.48,154.52,161.35,167.28,L7
2001-02-22 09:56:55+00:00,158.44,142.42,150.28,161.96,153.88,L7
2001-03-18 09:46:41+00:00,170.26,160.16,171.6,171.72,153.99,L5
2001-05-05 09:46:44+00:00,159.22,,,,,L5
2001-05-13 09:56:27+00:00,169.54,162.95,174.84,175.44,168.0,L7
2001-05-29 09:56:18+00:00,176.87,172.1,186.36,187.64,197.37,L7
2001-06-06 09:46:54+00:00,164.93,158.59,168.61,178.54,155.52,L5
2001-06-14 09:56:07+00:00,161.15,147.87,163.37,168.18,157.63,L7
2001-06-30 09:55:52+00:00,170.6,166.7,185.65,179.72,173.06,L7
2001-08-01 09:55:40+00:00,173.43,168.48,186.69,190.26,181.06,L7
2001-08-09 09:46:50+00:00,163.06,158.51,170.78,180.04,163.16,L5
2001-08-17 09:55:21+00:00,163.14,153.2,166.43,167.04,143.34,L7
2001-08-25 09:46:46+00:00,171.53,164.43,179.22,186.51,175.56,L5
2001-09-18 09:54:59+00:00,168.48,167.03,166.05,172.28,161.33,L7
2001-10-04 09:54:47+00:00,169.38,156.59,155.47,170.13,157.42,L7
2001-12-07 09:55:05+00:00,,,147.12,160.39,150.93,L7
2001-12-15 09:45:59+00:00,,122.59,131.09,145.27,151.08,L5
2002-01-08 09:55:16+00:00,166.0,144.52,,,158.66,L7
2002-02-25 09:55:28+00:00,167.31,150.63,,,,L7
2002-03-13 09:55:25+00:00,,,,169.7,151.94,L7
2002-03-21 09:44:35+00:00,172.18,165.14,165.29,171.12,171.59,L5
2002-04-14 09:55:20+00:00,160.08,150.73,159.09,166.94,157.02,L7
2002-04-30 09:55:22+00:00,168.69,161.82,170.18,173.1,165.83,L7
2002-05-16 09:55:15+00:00,167.01,158.92,169.91,168.75,155.23,L7
2002-05-24 09:43:15+00:00,159.69,151.07,161.06,156.95,136.32,L5
2002-06-01 09:55:09+00:00,167.15,160.01,175.38,169.97,154.9,L7
2002-06-17 09:55:02+00:00,166.19,162.84,170.1,172.09,161.15,L7
2002-06-25 09:42:31+00:00,166.58,153.12,167.87,172.93,165.99,L5
2002-07-03 09:54:58+00:00,166.94,163.67,177.56,175.64,153.54,L7
2002-07-19 09:54:50+00:00,163.39,155.73,161.61,170.24,158.81,L7
2002-08-04 09:54:43+00:00,159.88,154.94,166.09,169.23,157.74,L7
2002-08-20 09:54:40+00:00,165.44,158.3,162.62,172.34,155.27,L7
2002-09-05 09:54:31+00:00,166.7,161.1,168.57,173.53,151.14,L7
2002-10-07 09:54:14+00:00,169.44,162.43,157.0,174.29,165.76,L7
2002-10-23 09:54:19+00:00,165.93,159.82,157.16,169.63,148.47,L7
2003-01-27 09:55:01+00:00,,132.53,148.09,152.48,153.34,L7
2003-02-12 09:55:12+00:00,165.17,144.66,149.03,161.37,174.38,L7
2003-03-16 09:55:15+00:00,172.51,164.48,158.94,178.02,175.61,L7
2003-05-19 09:55:12+00:00,171.33,166.54,183.1,182.01,170.8,L7
2003-06-28 09:42:38+00:00,161.13,157.12,176.99,181.06,171.28,L5
2003-07-14 09:42:55+00:00,166.48,157.66,173.24,173.38,167.26,L5
2003-07-30 09:43:13+00:00,160.7,151.71,165.38,176.08,168.4,L5
2003-08-31 09:43:47+00:00,172.73,163.96,170.58,184.46,174.98,L5
2003-10-02 09:44:16+00:00,153.62,147.03,164.27,153.52,186.59,L5
2003-12-13 09:55:18+00:00,,,144.93,153.1,161.67,L7
2004-01-30 09:55:36+00:00,,147.88,153.97,163.82,150.62,L7
2004-03-18 09:55:48+00:00,166.34,151.35,155.57,171.14,160.83,L7
2004-04-27 09:46:34+00:00,171.76,163.39,183.65,179.47,165.66,L5
2004-05-29 09:47:28+00:00,153.76,150.38,172.98,178.12,168.09,L5
2004-06-06 09:55:37+00:00,166.9,159.13,,,163.98,L7
2004-06-14 09:47:56+00:00,164.26,155.81,174.84,176.93,153.7,L5
2004-06-30 09:48:25+00:00,161.04,160.31,169.87,171.82,170.41,L5
2004-07-16 09:48:52+00:00,168.34,161.58,178.96,179.46,168.8,L5
2004-07-24 09:55:26+00:00,161.97,158.1,,,,L7
2004-08-01 09:49:13+00:00,165.57,162.85,171.69,179.73,161.48,L5
2004-08-17 09:49:36+00:00,173.32,160.03,168.94,177.27,147.49,L5
2004-10-20 09:51:08+00:00,152.96,143.98,167.65,183.33,156.9,L5
2004-12-23 09:52:22+00:00,,,146.29,155.63,140.87,L5
2005-01-08 09:52:33+00:00,,136.35,145.85,154.13,155.67,L5
2005-01-16 09:55:56+00:00,,127.87,144.93,153.45,162.8,L7
2005-03-21 09:56:13+00:00,170.61,159.97,159.59,,,L7
2005-04-06 09:56:09+00:00,169.47,162.67,163.57,176.59,,L7
2005-04-22 09:56:04+00:00,,160.4,163.69,181.88,162.44,L7
2005-07-19 09:54:20+00:00,159.62,156.92,173.39,170.13,151.91,L5
2005-09-05 09:54:39+00:00,169.98,164.01,169.73,180.2,158.36,L5
2005-10-07 09:54:35+00:00,171.91,161.45,166.45,178.21,166.71,L5
2005-10-31 09:55:52+00:00,,154.94,150.31,169.05,158.64,L7
2005-11-16 09:56:02+00:00,170.2,159.93,,,,L7
2005-11-24 09:55:10+00:00,158.03,149.9,147.78,159.7,142.68,L5
2006-01-27 09:56:37+00:00,170.46,182.72,177.41,168.1,143.01,L5
2006-02-20 09:56:36+00:00,159.98,151.15,153.56,161.18,149.6,L7
2006-04-09 09:56:34+00:00,158.02,148.96,157.99,163.24,145.08,L7
2006-05-11 09:56:36+00:00,,,,182.22,171.74,L7
2006-06-12 09:56:32+00:00,167.59,161.47,177.14,170.16,166.99,L7
2006-07-06 09:59:27+00:00,162.68,155.03,169.32,174.67,144.23,L5
2006-07-14 09:56:20+00:00,167.23,161.47,178.55,178.5,163.58,L7
2006-08-23 10:00:03+00:00,169.9,164.03,176.39,179.92,167.45,L5
2006-10-10 10:00:37+00:00,167.58,158.35,175.1,174.86,206.36,L5
2006-10-26 10:00:48+00:00,173.12,154.94,150.96,173.11,156.85,L5
2006-11-19 09:56:30+00:00,,,153.7,167.47,163.47,L7
2006-11-20 09:54:50+00:00,,,150.99,164.08,152.94,L5
2006-11-27 10:01:04+00:00,167.31,148.85,144.99,165.47,143.82,L5
2006-12-05 09:56:39+00:00,,143.74,151.67,159.2,152.84,L7
2006-12-29 10:01:17+00:00,,131.28,147.65,157.52,149.06,L5
2007-01-07 09:55:10+00:00,,93.76,,,,L5
2007-02-24 09:55:21+00:00,162.86,144.31,151.99,169.65,152.77,L5
2007-03-27 09:57:04+00:00,,,158.08,175.65,166.47,L7
2007-04-20 10:01:17+00:00,167.19,159.23,172.03,183.51,167.04,L5
2007-04-28 09:57:00+00:00,162.72,142.63,161.04,167.3,147.71,L7
2007-05-30 09:56:47+00:00,155.49,150.0,159.86,164.28,148.21,L7
2007-05-31 09:54:39+00:00,178.53,170.92,188.78,185.23,176.04,L5
2007-06-23 10:00:26+00:00,158.87,153.97,168.19,170.25,154.29,L5
2007-07-01 09:56:46+00:00,165.2,159.44,171.75,173.56,159.48,L7
2007-07-09 10:00:15+00:00,164.95,160.7,175.3,174.84,154.84,L5
2007-07-17 09:56:43+00:00,160.22,155.76,165.36,,,L7
2007-07-25 10:00:07+00:00,161.18,154.27,171.51,168.64,146.58,L5
2007-08-02 09:56:39+00:00,165.41,159.38,168.01,,,L7
2007-08-26 09:59:46+00:00,170.32,164.33,173.23,178.72,156.45,L5
2007-09-11 09:59:39+00:00,171.5,166.18,168.86,177.02,167.57,L5
2007-12-24 09:56:52+00:00,,147.56,154.76,163.22,156.55,L7
2008-01-25 09:56:52+00:00,,138.8,152.0,167.13,160.89,L7
2008-02-10 09:56:50+00:00,173.42,145.02,154.06,170.51,166.97,L7
2008-02-26 09:56:45+00:00,,156.63,154.72,170.41,176.4,L7
2008-04-06 09:56:03+00:00,172.07,163.03,178.03,180.41,167.61,L5
2008-04-15 09:49:39+00:00,,,172.78,174.48,151.13,L5
2008-06-09 09:54:23+00:00,164.88,166.26,177.73,187.53,168.54,L5
2008-07-19 09:55:52+00:00,165.66,162.28,174.9,,,L7
2008-08-04 09:55:45+00:00,165.32,162.42,168.65,,,L7
2008-08-12 09:52:31+00:00,160.15,161.1,168.86,177.78,171.07,L5
2008-09-29 09:51:10+00:00,170.52,162.43,166.62,179.27,167.19,L5
2008-11-08 09:55:35+00:00,145.69,162.88,149.2,152.39,148.6,L7
2009-02-04 09:52:08+00:00,158.11,145.67,150.23,162.84,151.69,L5
2009-02-12 09:56:24+00:00,,,191.4,168.84,160.91,L7
2009-02-28 09:56:34+00:00,165.85,160.01,,,,L7
2009-03-08 09:52:55+00:00,156.72,145.88,154.39,166.04,149.49,L5
2009-05-03 09:56:56+00:00,166.42,148.6,163.08,170.67,150.64,L7
2009-05-19 09:56:58+00:00,170.69,158.14,178.85,172.71,155.51,L7
2009-05-27 09:54:31+00:00,152.18,141.23,164.6,163.39,138.46,L5
2009-06-04 09:56:58+00:00,165.78,161.25,179.19,,,L7
2009-06-12 09:54:48+00:00,157.66,152.18,172.17,179.21,161.61,L5
2009-06-28 09:55:05+00:00,160.01,157.22,171.85,175.18,159.04,L5
2009-07-30 09:55:36+00:00,164.17,157.73,177.33,176.42,170.21,L5
2009-09-16 09:56:19+00:00,158.48,157.67,201.2,181.45,182.69,L5
2009-10-02 09:56:30+00:00,144.26,122.26,139.87,127.06,,L5
2009-10-26 09:56:51+00:00,165.58,162.08,149.46,,,L7
2009-11-03 09:56:48+00:00,159.12,150.99,151.44,161.19,137.2,L5
2010-02-07 09:57:25+00:00,156.04,137.78,152.55,158.12,170.17,L5
2010-02-23 09:57:28+00:00,160.47,150.22,162.8,169.12,151.34,L5
2010-03-11 09:57:29+00:00,156.66,149.6,159.52,165.17,147.41,L5
2010-03-28 09:52:32+00:00,,,,,166.54,L7
2010-04-20 09:58:44+00:00,,140.7,152.23,150.93,136.46,L7
2010-04-28 09:57:21+00:00,149.7,142.75,151.23,157.3,151.27,L5
2010-05-22 09:58:38+00:00,171.69,168.5,181.33,182.4,173.74,L7
2010-07-17 09:57:02+00:00,163.82,152.77,170.92,175.08,169.48,L5
2010-10-21 09:56:25+00:00,166.56,156.82,160.81,174.37,159.03,L5
2010-11-06 09:56:20+00:00,169.01,156.78,155.4,175.39,169.29,L5
2010-11-14 09:59:15+00:00,,161.82,154.92,172.59,179.09,L7
