dates,sar1336-0000,sar1336-0001,sar1336-0002,sar1336-0003,sar1336-0004,sar1336-0005,sar1336-0006,satname
1989-03-01 09:36:18+00:00,223.57,219.85,575.49,252.68,394.6,512.94,306.31,L5
1989-05-20 09:34:56+00:00,226.06,224.17,568.32,266.48,400.12,506.21,308.27,L5
1989-07-23 09:33:45+00:00,209.85,217.94,,278.29,376.7,482.79,262.32,L5
1989-08-24 09:33:03+00:00,215.67,217.63,,269.19,399.65,497.94,293.32,L5
1989-09-25 09:32:16+00:00,229.2,218.88,571.25,247.0,400.6,513.06,308.65,L5
1989-10-11 09:31:53+00:00,216.68,224.05,568.04,260.7,403.53,498.35,312.27,L5
1989-10-27 09:31:15+00:00,226.92,222.44,557.58,259.33,392.18,513.0,308.59,L5
1989-11-12 09:30:54+00:00,216.01,216.2,560.62,272.1,388.52,498.7,295.33,L5
1990-01-15 09:28:57+00:00,216.63,221.45,571.94,256.23,394.11,497.96,312.31,L5
1990-01-31 09:28:30+00:00,198.8,216.47,567.0,275.21,386.74,467.87,310.02,L5
1990-02-16 09:27:59+00:00,213.98,204.87,563.73,263.09,376.22,497.72,291.01,L5
1990-03-04 09:27:26+00:00,230.0,223.73,562.96,260.68,390.8,500.27,311.49,L5
1990-04-21 09:26:46+00:00,218.86,222.84,571.58,278.63,401.58,498.14,310.52,L5
1990-05-07 09:26:43+00:00,225.54,221.23,,266.28,400.64,520.98,310.09,L5
1990-05-23 09:26:44+00:00,216.76,,,267.01,,497.99,,L5
1990-06-08 09:26:43+00:00,225.93,220.1,,276.91,402.58,501.22,308.39,L5
1990-06-24 09:26:42+00:00,207.93,201.5,563.61,277.2,375.92,468.31,291.56,L5
1990-07-10 09:26:40+00:00,217.75,223.65,571.7,273.74,404.24,497.88,308.9,L5
1990-10-14 09:26:08+00:00,212.28,215.47,,278.9,388.75,497.95,311.11,L5
1990-10-30 09:25:59+00:00,211.67,204.91,562.82,275.08,394.62,482.85,307.75,L5
1991-01-02 09:26:25+00:00,227.26,220.53,565.54,292.83,418.16,502.76,325.82,L5
1991-04-08 09:28:18+00:00,209.1,213.46,570.72,278.19,382.3,497.76,306.35,L5
1991-05-26 09:29:10+00:00,243.06,235.08,559.43,269.18,401.98,528.5,323.79,L5
1991-06-27 09:29:37+00:00,227.43,221.06,561.1,259.37,403.98,512.93,323.87,L5
1991-08-30 09:30:13+00:00,225.96,219.99,,274.4,392.51,519.33,295.07,L5
1991-10-17 09:30:42+00:00,220.89,217.55,562.44,276.14,389.86,497.96,308.94,L5
1991-11-02 09:30:40+00:00,229.99,231.99,563.77,259.32,404.93,515.73,311.23,L5
1992-03-09 09:30:43+00:00,230.51,221.34,570.3,277.49,401.24,512.96,306.6,L5
1992-05-28 09:30:06+00:00,229.64,222.78,571.06,268.83,401.31,524.14,309.67,L5
1992-07-31 09:29:20+00:00,219.93,223.32,565.56,274.99,401.5,503.81,307.91,L5
1992-09-17 09:28:36+00:00,232.29,224.66,,274.52,401.48,519.98,308.72,L5
1992-11-20 09:27:30+00:00,215.93,219.2,,274.63,,498.15,,L5
1993-02-24 09:28:29+00:00,209.69,,,289.68,,498.08,,L5
1993-03-12 09:28:42+00:00,229.0,225.04,571.72,277.36,401.19,518.67,312.14,L5
1993-03-28 09:28:44+00:00,230.79,224.83,572.7,270.39,403.77,525.4,310.57,L5
1993-07-18 09:28:56+00:00,231.25,223.55,566.29,,400.99,516.12,308.08,L5
1993-08-03 09:28:56+00:00,230.83,225.82,561.04,268.23,404.38,522.53,308.68,L5
1993-08-19 09:28:55+00:00,228.78,223.5,569.25,276.56,400.16,518.22,309.23,L5
1993-09-20 09:28:50+00:00,223.61,220.52,570.06,276.37,397.77,503.57,292.39,L5
1993-10-06 09:28:47+00:00,228.61,223.07,573.79,269.79,400.86,513.26,311.94,L5
1993-11-07 09:28:34+00:00,224.85,226.53,,,397.86,507.44,308.04,L5
1994-02-27 09:27:23+00:00,238.62,225.41,571.5,,400.58,528.35,322.51,L5
1994-03-31 09:26:54+00:00,229.58,234.76,570.89,271.57,406.43,526.76,323.7,L5
1994-08-22 09:23:41+00:00,233.23,229.08,564.55,266.66,399.28,528.04,309.78,L5
1995-01-29 09:18:34+00:00,230.99,224.44,566.05,,406.06,606.09,317.51,L5
1995-04-19 09:15:18+00:00,238.24,229.75,559.58,267.62,401.61,605.02,322.98,L5
1995-05-05 09:14:35+00:00,233.45,228.4,564.34,,407.21,606.5,322.47,L5
1995-06-06 09:13:07+00:00,233.03,226.91,573.84,279.89,402.07,605.61,307.34,L5
1995-07-08 09:11:41+00:00,220.94,213.49,570.67,,397.6,605.67,293.89,L5
1995-07-24 09:10:56+00:00,237.03,223.83,566.0,,405.17,607.21,330.98,L5
1995-09-10 09:08:43+00:00,236.65,228.08,560.59,,409.14,606.74,323.03,L5
1996-03-04 09:13:10+00:00,225.34,222.87,571.1,281.74,401.22,605.16,308.32,L5
1996-05-07 09:17:10+00:00,229.73,222.87,566.17,278.53,403.7,606.54,309.54,L5
1996-05-23 09:18:04+00:00,234.15,237.45,570.45,267.36,402.96,607.16,311.5,L5
1996-07-26 09:21:31+00:00,229.32,221.27,563.39,273.79,396.79,607.23,308.78,L5
1996-08-11 09:22:21+00:00,241.4,226.42,559.16,250.52,401.52,608.18,311.74,L5
1996-08-27 09:23:11+00:00,230.34,220.62,,278.52,,605.45,,L5
1996-09-12 09:24:05+00:00,220.22,,,280.31,,604.6,,L5
1996-10-30 09:26:35+00:00,228.98,227.5,,269.9,401.77,606.8,307.46,L5
1996-11-15 09:27:20+00:00,231.33,231.35,,276.1,398.99,606.97,306.64,L5
1997-02-19 09:31:45+00:00,233.6,228.4,,268.25,403.87,607.31,308.51,L5
1997-03-23 09:33:01+00:00,232.4,221.68,570.01,,394.05,606.76,309.88,L5
1997-04-24 09:34:10+00:00,229.85,220.28,562.32,270.03,400.26,606.75,307.84,L5
1997-05-10 09:34:43+00:00,244.35,231.63,560.31,,399.34,606.99,322.04,L5
1997-06-11 09:35:50+00:00,228.11,221.02,,278.64,400.5,606.69,306.87,L5
1997-07-13 09:36:56+00:00,228.87,224.05,561.82,268.36,399.98,606.87,310.44,L5
1997-07-29 09:37:29+00:00,239.13,225.44,538.14,260.66,405.34,608.76,312.19,L5
1997-10-01 09:39:24+00:00,229.66,222.33,572.24,248.8,391.37,607.87,306.64,L5
1997-10-17 09:39:49+00:00,235.67,228.99,561.5,271.2,403.38,607.14,309.75,L5
1997-11-18 09:40:37+00:00,233.41,229.59,573.41,248.86,404.78,606.95,309.9,L5
1997-12-20 09:41:24+00:00,243.39,,,268.15,,,,L5
1998-03-10 09:43:03+00:00,229.15,226.0,562.79,243.13,404.1,606.78,306.78,L5
1998-03-26 09:43:17+00:00,231.57,223.95,570.09,248.47,398.72,607.57,308.34,L5
1998-05-13 09:43:56+00:00,227.33,221.6,572.38,259.9,387.47,607.32,307.75,L5
1998-08-01 09:44:52+00:00,226.3,221.41,,278.69,389.21,606.25,309.44,L5
1998-08-17 09:45:00+00:00,231.42,220.14,559.25,267.25,399.34,607.98,309.77,L5
1998-10-04 09:45:22+00:00,236.31,222.78,581.69,228.57,403.16,608.13,309.8,L5
1998-11-21 09:45:34+00:00,233.11,226.64,,268.72,405.01,608.43,322.31,L5
1998-12-23 09:45:35+00:00,241.98,230.83,574.11,265.67,401.94,607.12,322.13,L5
1999-01-24 09:45:35+00:00,231.79,224.72,573.36,226.36,402.5,608.22,311.83,L5
1999-02-25 09:45:46+00:00,230.53,222.13,,270.79,400.58,606.84,307.93,L5
1999-03-13 09:45:34+00:00,226.62,221.5,,268.12,401.55,606.23,292.07,L5
1999-04-14 09:45:15+00:00,240.14,226.45,572.05,236.78,397.4,607.36,310.5,L5
1999-06-17 09:44:29+00:00,231.14,224.04,573.7,271.04,400.36,607.14,308.25,L5
1999-07-19 09:44:16+00:00,225.5,219.86,,281.75,398.07,606.75,292.33,L5
1999-08-28 09:59:28+00:00,229.86,227.93,,283.59,406.98,599.61,315.81,L7
1999-09-05 09:43:34+00:00,236.57,227.27,560.85,277.94,403.69,608.11,309.89,L5
1999-09-13 09:59:23+00:00,229.6,229.14,553.11,268.66,408.78,599.81,316.4,L7
1999-10-07 09:43:09+00:00,233.28,225.6,,280.34,402.12,607.84,322.04,L5
1999-11-08 09:42:30+00:00,227.38,220.25,,274.3,392.49,606.28,296.19,L5
1999-11-16 09:59:25+00:00,229.29,229.05,553.55,266.83,408.65,599.7,315.13,L7
1999-12-02 09:59:20+00:00,231.55,229.0,564.77,267.52,407.38,600.32,316.68,L7
2000-01-03 09:59:21+00:00,230.28,235.58,554.18,267.83,409.39,599.85,319.32,L7
2000-01-19 09:59:18+00:00,232.5,228.68,569.51,266.55,406.52,599.63,315.77,L7
2000-02-04 09:59:18+00:00,231.5,230.39,567.99,268.7,408.85,599.23,316.85,L7
2000-02-20 09:59:11+00:00,229.13,227.73,,271.38,406.72,599.19,302.11,L7
2000-03-07 09:59:06+00:00,230.6,229.94,556.63,233.57,407.96,599.34,315.71,L7
2000-05-18 09:42:19+00:00,230.85,225.33,564.98,267.63,386.52,607.29,292.49,L5
2000-06-11 09:58:23+00:00,229.08,226.97,,,369.25,599.23,,L7
2000-06-19 09:42:59+00:00,238.25,233.79,560.24,267.16,403.45,607.46,324.21,L5
2000-08-14 09:57:37+00:00,229.22,,,274.69,,599.75,,L7
2000-08-30 09:57:26+00:00,227.18,225.32,563.52,274.69,401.2,599.23,302.32,L7
2000-10-17 09:56:41+00:00,231.5,228.45,554.95,266.87,408.0,599.59,315.05,L7
2000-11-02 09:56:53+00:00,229.62,229.78,559.23,267.42,407.96,599.57,315.12,L7
2000-12-28 09:46:14+00:00,225.18,,,,369.89,,,L5
2001-02-06 09:56:56+00:00,,,533.64,267.17,,598.56,,L7
2001-02-14 09:46:32+00:00,235.12,223.94,558.98,,403.73,606.81,308.62,L5
2001-02-22 09:56:55+00:00,237.1,230.28,567.6,,407.44,601.72,316.6,L7
2001-03-18 09:46:41+00:00,238.13,231.08,596.68,269.56,398.86,607.91,323.87,L5
2001-05-13 09:56:27+00:00,224.65,224.7,,271.61,395.82,599.2,298.7,L7
2001-05-21 09:46:43+00:00,218.61,212.37,,278.67,,605.09,,L5
2001-05-29 09:56:18+00:00,227.35,227.58,556.66,268.36,395.31,598.96,299.25,L7
2001-06-06 09:46:54+00:00,231.71,224.09,574.59,266.65,402.37,608.89,312.76,L5
2001-06-14 09:56:07+00:00,234.43,230.04,,266.86,405.57,599.63,314.93,L7
2001-06-30 09:55:52+00:00,226.45,227.33,562.22,274.68,406.11,599.09,300.71,L7
2001-07-08 09:46:56+00:00,222.21,205.87,,279.73,383.71,606.07,291.46,L5
2001-08-01 09:55:40+00:00,225.11,225.01,556.2,273.51,406.08,598.89,298.9,L7
2001-08-09 09:46:50+00:00,230.1,222.72,589.2,272.04,400.65,607.12,311.24,L5
2001-08-17 09:55:21+00:00,227.83,227.48,,267.27,405.24,599.95,314.19,L7
2001-08-25 09:46:46+00:00,240.75,226.66,569.18,276.52,406.7,607.42,322.49,L5
2001-09-02 09:55:11+00:00,228.44,228.17,571.79,272.08,406.39,599.97,319.03,L7
2001-09-10 09:46:41+00:00,232.34,227.57,,285.24,399.73,608.36,322.16,L5
2001-09-18 09:54:59+00:00,229.11,228.84,518.01,270.67,408.18,599.69,314.63,L7
2001-10-04 09:54:47+00:00,232.24,227.64,553.74,271.61,405.57,599.17,314.69,L7
2001-11-05 09:54:55+00:00,194.04,213.36,555.71,267.46,408.23,597.81,314.72,L7
2001-12-07 09:55:05+00:00,230.13,230.25,553.2,251.23,409.89,599.32,316.13,L7
2002-01-08 09:55:16+00:00,229.69,227.84,568.46,267.87,408.42,599.17,300.84,L7
2002-02-17 09:44:59+00:00,227.44,225.53,570.31,275.98,402.49,606.51,309.92,L5
2002-03-21 09:44:35+00:00,233.36,227.8,569.78,244.87,401.35,607.25,323.99,L5
2002-04-30 09:55:22+00:00,226.06,217.46,,272.83,374.81,598.66,301.39,L7
2002-05-24 09:43:15+00:00,224.72,214.73,595.77,268.99,399.78,606.08,310.48,L5
2002-06-17 09:55:02+00:00,225.79,226.0,571.94,269.85,396.92,599.04,299.93,L7
2002-06-25 09:42:31+00:00,231.03,221.78,,273.47,396.74,607.35,308.3,L5
2002-07-03 09:54:58+00:00,225.51,222.69,555.92,270.72,404.71,598.85,303.45,L7
2002-07-19 09:54:50+00:00,224.46,224.12,,270.92,405.14,598.71,299.15,L7
2002-08-20 09:54:40+00:00,233.32,227.72,581.36,269.27,397.47,599.06,300.15,L7
2002-09-05 09:54:31+00:00,227.96,228.09,551.33,270.58,406.62,598.96,314.14,L7
2002-10-07 09:54:14+00:00,231.26,229.93,558.79,266.93,408.56,600.77,315.23,L7
2002-10-23 09:54:19+00:00,233.48,231.2,568.63,252.81,410.28,599.97,331.41,L7
2003-02-12 09:55:12+00:00,231.11,231.3,556.03,268.11,407.73,599.54,315.14,L7
2003-03-16 09:55:15+00:00,232.7,229.04,567.68,269.0,408.67,599.82,318.91,L7
2003-07-30 09:43:13+00:00,230.81,218.58,583.13,281.84,398.75,607.29,309.8,L5
2003-08-31 09:43:47+00:00,231.16,223.04,561.65,,402.82,607.85,310.47,L5
2003-10-02 09:44:16+00:00,222.44,,,255.95,,606.19,,L5
2003-10-10 09:54:34+00:00,230.11,230.8,566.5,266.82,408.05,599.48,314.44,L7
2003-10-18 09:44:28+00:00,231.73,224.1,593.01,259.92,,606.3,309.32,L5
2003-12-13 09:55:18+00:00,232.24,228.16,,268.28,409.54,599.77,315.74,L7
2004-01-22 09:45:21+00:00,230.95,225.95,,270.16,400.56,606.17,309.14,L5
2004-01-30 09:55:36+00:00,228.9,228.85,564.72,267.3,411.72,599.29,316.76,L7
2004-04-27 09:46:34+00:00,243.19,225.8,562.6,,408.47,608.1,322.66,L5
2004-06-06 09:55:37+00:00,228.05,224.02,,237.68,,599.67,298.48,L7
2004-06-30 09:48:25+00:00,227.87,219.71,,281.4,385.52,607.08,306.51,L5
2004-07-16 09:48:52+00:00,241.8,233.14,569.04,276.37,408.18,607.48,322.94,L5
2004-08-01 09:49:13+00:00,232.26,224.59,,276.74,394.87,607.31,307.68,L5
2004-08-17 09:49:36+00:00,228.02,217.95,,277.71,375.89,606.23,291.68,L5
2004-09-02 09:50:02+00:00,230.94,227.82,564.13,277.32,393.88,607.94,307.31,L5
2004-11-21 09:51:42+00:00,224.47,228.01,,276.94,407.98,606.86,322.18,L5
2004-12-23 09:52:22+00:00,225.43,226.33,,271.27,400.84,606.99,311.14,L5
2005-01-08 09:52:33+00:00,236.19,231.84,574.87,239.99,405.73,608.1,322.77,L5
2005-01-16 09:55:56+00:00,231.61,229.96,567.73,268.02,410.06,600.81,316.23,L7
2005-02-09 09:52:58+00:00,227.63,230.98,,246.88,403.17,606.49,309.81,L5
2005-03-21 09:56:13+00:00,231.04,,553.97,266.93,407.57,599.23,279.42,L7
2005-04-06 09:56:09+00:00,,233.64,556.68,268.33,409.22,,315.29,L7
2005-07-19 09:54:20+00:00,226.38,216.98,,290.24,398.12,607.23,310.06,L5
2005-09-05 09:54:39+00:00,231.04,223.76,568.17,272.95,405.39,606.16,310.02,L5
2005-10-31 09:55:52+00:00,228.8,230.6,,270.14,402.54,599.3,314.55,L7
2006-01-19 09:56:27+00:00,231.75,228.57,561.77,268.25,409.96,598.99,314.77,L7
2006-05-11 09:56:36+00:00,228.46,222.43,,240.67,396.87,599.55,296.18,L7
2006-10-26 10:00:48+00:00,229.2,222.83,596.76,260.16,399.86,607.18,307.84,L5
2006-11-27 10:01:04+00:00,223.73,220.77,594.25,259.69,401.61,605.81,310.79,L5
2006-12-05 09:56:39+00:00,226.46,229.67,551.47,,415.85,599.39,331.69,L7
2006-12-13 10:01:11+00:00,,,571.84,,407.53,,310.12,L5
2006-12-29 10:01:17+00:00,,267.32,576.46,,,609.06,,L5
2007-03-27 09:57:04+00:00,236.09,231.85,,234.94,412.09,602.24,320.72,L7
2007-04-28 09:57:00+00:00,229.04,222.56,563.09,265.54,,599.81,,L7
2007-07-25 10:00:07+00:00,226.86,216.82,,281.04,399.68,606.33,296.31,L5
2007-08-02 09:56:39+00:00,224.59,213.94,,270.9,399.6,599.61,299.85,L7
2007-09-11 09:59:39+00:00,235.66,225.23,570.18,270.77,402.43,607.77,310.97,L5
2008-01-25 09:56:52+00:00,,,562.74,,411.73,,316.58,L7
2008-02-10 09:56:50+00:00,251.35,231.85,565.25,,409.23,,320.74,L7
2008-04-06 09:56:03+00:00,240.88,234.43,558.22,,407.55,607.89,323.72,L5
2008-06-09 09:54:23+00:00,237.24,227.58,571.5,271.28,398.19,607.83,309.4,L5
2008-07-19 09:55:52+00:00,225.93,217.32,,,,598.88,,L7
2008-08-04 09:55:45+00:00,226.69,225.16,,272.21,380.04,599.47,300.34,L7
2008-08-12 09:52:31+00:00,233.45,224.35,,274.45,405.61,607.64,310.96,L5
2008-09-29 09:51:10+00:00,240.39,229.55,569.41,230.82,408.74,608.62,310.43,L5
2008-11-08 09:55:35+00:00,,230.27,568.86,267.62,411.6,,317.25,L7
2009-02-04 09:52:08+00:00,231.82,221.32,575.53,220.6,398.16,565.44,307.84,L5
2009-02-28 09:56:34+00:00,237.41,231.36,557.26,228.05,412.02,601.89,316.34,L7
2009-03-08 09:52:55+00:00,229.8,219.36,,260.62,401.52,606.96,310.12,L5
2009-05-03 09:56:56+00:00,224.03,219.48,555.24,,,599.01,,L7
2009-05-11 09:54:13+00:00,228.92,216.84,,276.74,400.81,606.14,300.74,L5
2009-05-19 09:56:58+00:00,226.38,215.39,557.91,,,599.12,,L7
2009-06-04 09:56:58+00:00,226.23,227.25,553.42,267.71,407.12,600.27,314.24,L7
2009-06-28 09:55:05+00:00,229.15,223.65,,269.91,403.52,607.78,310.45,L5
2009-07-30 09:55:36+00:00,222.75,218.78,,281.81,387.98,606.23,310.22,L5
2009-08-15 09:55:51+00:00,232.38,231.2,569.45,,405.66,608.46,310.94,L5
2009-10-26 09:56:51+00:00,234.26,229.8,556.99,268.41,406.83,600.92,317.93,L7
2009-11-03 09:56:48+00:00,230.65,226.65,,260.94,401.4,607.48,309.42,L5
2010-02-23 09:57:28+00:00,227.61,220.1,596.45,228.69,401.86,606.64,307.91,L5
2010-03-11 09:57:29+00:00,230.28,229.96,584.01,265.53,407.56,607.29,322.68,L5
2010-05-22 09:58:38+00:00,229.51,227.61,547.93,269.15,406.38,,315.67,L7
2010-07-17 09:57:02+00:00,226.39,216.65,,289.83,378.58,606.59,292.01,L5
2010-09-19 09:56:42+00:00,229.66,223.46,591.2,270.92,400.54,607.23,310.82,L5
2010-10-21 09:56:25+00:00,239.66,229.17,572.61,269.13,400.94,607.72,312.75,L5
2010-11-06 09:56:20+00:00,230.34,222.66,573.34,233.06,401.96,606.83,309.15,L5
2010-11-14 09:59:15+00:00,237.21,229.97,566.69,209.37,410.94,601.49,317.02,L7
2011-02-10 09:56:30+00:00,230.87,228.11,560.13,,404.19,607.96,323.04,L5
2011-02-26 09:56:29+00:00,238.37,226.45,568.19,,408.75,609.25,323.42,L5
2011-03-22 10:00:05+00:00,235.46,231.85,562.89,,409.75,601.56,321.27,L7
2011-04-07 10:00:09+00:00,236.5,230.79,558.2,202.88,409.87,600.01,324.75,L7
2011-05-01 09:56:10+00:00,230.85,223.32,596.02,,401.45,606.96,308.32,L5
2011-05-17 09:56:06+00:00,232.19,223.05,567.55,,406.16,608.6,307.69,L5
2011-08-05 09:55:28+00:00,226.32,221.53,594.36,,399.37,607.21,309.42,L5
2011-08-13 09:59:56+00:00,226.49,227.35,,,395.57,599.34,302.68,L7
2011-09-06 09:55:09+00:00,230.94,225.45,564.51,,401.94,606.92,308.06,L5
2011-09-14 09:59:48+00:00,237.82,231.24,563.33,196.87,410.17,601.31,320.78,L7
2011-09-30 09:59:47+00:00,230.05,228.04,,,405.02,599.63,314.26,L7
2011-11-09 09:54:10+00:00,229.66,224.95,564.44,208.22,404.7,608.45,311.01,L5
2011-12-03 10:00:16+00:00,,233.48,564.41,222.36,409.23,,315.51,L7
2012-03-24 10:00:39+00:00,232.96,230.65,564.85,242.24,410.11,599.55,318.25,L7
2012-04-09 10:00:35+00:00,228.85,230.04,,266.73,407.56,600.42,299.31,L7
2012-04-25 10:00:50+00:00,229.37,227.04,570.02,267.72,402.44,600.38,314.48,L7
2012-05-11 10:01:12+00:00,228.39,229.35,,226.7,,599.43,291.18,L7
2012-05-27 10:01:04+00:00,232.72,229.72,554.01,244.48,405.84,599.6,319.0,L7
2012-08-15 10:01:40+00:00,229.85,228.56,560.9,267.28,407.54,599.83,315.24,L7
2013-03-11 10:02:40+00:00,231.07,229.49,554.03,232.16,405.24,599.18,314.37,L7
2013-04-12 10:02:33+00:00,228.75,228.67,,267.1,405.48,601.14,314.23,L7
2013-04-20 10:08:19+00:00,231.53,230.84,,271.53,409.73,600.15,300.55,L8
2013-04-28 10:02:26+00:00,227.7,225.25,,272.33,,599.06,,L7
2013-05-30 10:02:18+00:00,227.2,220.67,,,,599.77,,L7
2013-06-15 10:02:11+00:00,230.08,225.53,559.12,269.81,403.42,599.85,304.53,L7
2013-07-09 10:08:31+00:00,228.79,228.03,,267.84,406.39,599.91,315.17,L8
2013-07-25 10:08:30+00:00,229.05,228.65,572.33,268.39,407.34,599.61,315.3,L8
2013-08-02 10:01:47+00:00,,227.73,,267.35,408.11,,316.32,L7
2013-09-03 10:02:02+00:00,235.21,231.26,557.99,228.9,409.08,601.76,316.71,L7
2013-09-11 10:08:32+00:00,234.17,225.48,552.37,,409.34,599.7,318.89,L8
2013-10-13 10:08:24+00:00,228.82,228.57,,267.36,414.63,599.36,315.02,L8
2013-11-06 10:02:40+00:00,231.26,228.52,553.14,268.27,408.38,599.73,314.68,L7
2013-11-14 10:08:14+00:00,231.46,223.72,566.03,87.57,410.35,599.31,316.74,L8
2013-12-16 10:08:03+00:00,231.59,222.06,557.07,88.18,409.56,599.44,318.72,L8
2014-01-01 10:07:55+00:00,233.63,224.89,556.45,85.87,409.53,600.42,317.1,L8
2014-01-09 10:02:58+00:00,230.33,229.52,568.02,90.15,,600.34,,L7
2014-03-06 10:07:06+00:00,238.96,233.48,,267.17,410.38,599.22,316.14,L8
2014-05-01 10:03:45+00:00,227.29,215.31,,275.05,377.63,599.41,298.41,L7
2014-05-17 10:03:52+00:00,229.38,227.95,568.55,266.78,405.37,599.59,315.24,L7
2014-06-10 10:06:13+00:00,230.41,228.81,563.68,268.32,407.69,599.57,314.61,L8
2014-08-13 10:06:35+00:00,231.75,222.4,542.39,,411.02,599.88,315.37,L8
2014-08-21 10:04:10+00:00,227.57,216.11,559.92,,,599.0,304.98,L7
2014-08-29 10:06:36+00:00,231.94,224.54,553.07,,411.73,600.7,316.41,L8
2014-10-08 10:04:28+00:00,232.25,229.12,555.31,266.81,406.01,601.16,314.91,L7
2014-10-24 10:04:37+00:00,232.75,228.52,554.24,267.33,406.75,600.0,315.1,L7
2014-11-01 10:06:43+00:00,233.53,232.66,553.02,268.46,412.4,600.29,316.1,L8
2014-12-19 10:06:39+00:00,231.04,221.41,558.67,,408.81,599.0,317.02,L8
2015-01-04 10:06:34+00:00,231.13,217.85,562.04,,407.39,599.19,315.85,L8
2015-01-12 10:05:06+00:00,,229.81,,267.59,408.15,,315.5,L7
2015-01-28 10:05:10+00:00,233.5,229.55,556.64,,407.55,601.74,315.63,L7
2015-03-17 10:05:31+00:00,224.99,224.14,586.65,,,602.0,,L7
2015-04-10 10:05:54+00:00,234.14,224.1,562.15,,410.64,599.97,315.37,L8
2015-05-04 10:05:51+00:00,231.35,226.58,,267.75,399.24,599.63,314.3,L7
2015-05-12 10:05:34+00:00,230.35,229.27,563.82,267.96,408.64,599.36,314.85,L8
